RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.5833333361103592, 12499.999916689225, 4631.249969133358, 0.7500000038786964, 7499.999883639109, 2778.74995688829
SELECTEE, 240, Flight2, 0.37500000132727535, 12499.999973454493, 4631.24999016489, 0.7500000012167714, 4999.999975664573, 1852.4999909837243
SELECTEE, 240, Flight3, 0.7916666673550081, 12499.999958699513, 4631.249984698169, 0.8402594159779824, 9584.435041321058, 3551.033182809452
SELECTEE, 240, Flight4, 0.8214285718424371, 12499.999971029401, 4631.249989266393, 0.911001164853163, 6229.918460278593, 2308.1847895332185
SELECTEE, 240, Flight5, 0.7916666671171934, 12499.999972968399, 4631.249989984792, 0.8504856847979293, 8970.858912124242, 3323.7032269420315
SELECTEE, 240, Flight6, 0.6875000011676481, 12499.999953294076, 4631.249982695455, 0.7500000013977762, 9999.999944088951, 3704.9999792849567
SELECTEE, 240, Flight7, 0.5833333349655179, 12499.999951034464, 4631.249981858269, 0.7500000020184675, 7499.999939445975, 2778.7499775647334
SELECTEE, 240, Flight8, 0.8611111114962571, 12499.999965336863, 4631.249987157308, 0.9236996689074097, 6867.029798333124, 2544.234540282422
SELECTEE, 240, Flight9, 0.7500000008441466, 12499.999957792668, 4631.249984362184, 0.7500000033972054, 12499.99983013973, 4631.24993706677
SELECTEE, 240, Flight10, 0.6875000011676481, 12499.999953294076, 4631.249982695455, 0.7500000013977762, 9999.999944088951, 3704.9999792849567
SELECTEE, 240, Flight11, 0.25000000357382024, 7499.999964261798, 2778.749986758996, 0.7500000005594921, 2499.9999944050787, 926.2499979270816
SELECTEE, 240, Flight12, 0.6875000011676481, 12499.999953294076, 4631.249982695455, 0.7500000013977762, 9999.999944088951, 3704.9999792849567
SELECTEE, 240, Flight13, 0.5833333349655179, 12499.999951034464, 4631.249981858269, 0.7500000020184675, 7499.999939445975, 2778.7499775647334
SELECTEE, 240, Flight14, 0.7500000006925062, 12499.999965374693, 4631.2499871713235, 0.7500000026731495, 12499.999866342527, 4631.249950479906
SELECTEE, 240, Flight15, 0.8214285720003031, 12499.999959978786, 4631.24998517214, 0.8892374813910814, 7753.376302624303, 2872.6259201223043
SELECTEE, 240, Flight16, 0.8214285718424371, 12499.999971029401, 4631.249989266393, 0.911001164853163, 6229.918460278593, 2308.1847895332185
SELECTEE, 240, Flight17, 0.5833333353467367, 12499.9999395979, 4631.249977621022, 0.7500000026392921, 7499.999920821237, 2778.749970664268
SELECTEE, 240, Flight18, 0.821428571943415, 12499.999963960949, 4631.249986647532, 0.8951723445493683, 7337.9358815442165, 2718.7052441121323
SELECTEE, 240, Flight19, 0.8611111115974792, 12499.999956226871, 4631.249983782056, 0.9149461927404767, 7654.842653357095, 2836.1192030688035
SELECTEE, 240, Flight20, 0.7916666675468692, 12499.999947187847, 4631.249980433097, 0.8354922289009057, 9870.466265945659, 3657.0077515328667
SELECTEE, 240, Flight21, 0.5833333344758076, 12499.999965725772, 4631.2499873013985, 0.7500000012191654, 7499.999963425037, 2778.7499864489764
SELECTEE, 240, Flight22, 0.7500000006459094, 12499.999967704529, 4631.249988034528, 0.7500000024716268, 12499.99987641866, 4631.249954213114
SELECTEE, 240, Flight23, 0.37500000132727535, 12499.999973454493, 4631.24999016489, 0.7500000012167714, 4999.999975664573, 1852.4999909837243
SELECTEE, 240, Flight24, 0.8611111117492017, 12499.999942571843, 4631.249978722868, 0.9070928150102134, 8361.64664908079, 3097.990083484433
SELECTEE, 240, Flight25, 0.37500000124484806, 12499.99997510304, 4631.2499907756755, 0.7500000010837942, 4999.9999783241165, 1852.4999919690852
SELECTEE, 240, Flight26, 0.7916666672025636, 12499.999967846183, 4631.249988087011, 0.8445748380448328, 9325.509717310031, 3455.1013502633664
SELECTEE, 240, Flight27, 0.7916666671171934, 12499.999972968399, 4631.249989984792, 0.8504856847979293, 8970.858912124242, 3323.7032269420315
SELECTEE, 240, Flight28, 0.8611111125054667, 12499.999874508, 4631.249953505214, 0.8972229751734846, 9249.932234386386, 3427.099892840156
SELECTEE, 240, Flight29, 0.37500000124484806, 12499.99997510304, 4631.2499907756755, 0.7500000010837942, 4999.9999783241165, 1852.4999919690852
SELECTEE, 240, Flight30, 0.5833333361103592, 12499.999916689225, 4631.249969133358, 0.7500000038786964, 7499.999883639109, 2778.74995688829
SELECTEE, 240, Flight31, 0.583333334394228, 12499.99996817316, 4631.249988208156, 0.7500000010858289, 7499.999967425134, 2778.749987931012
SELECTEE, 240, Flight32, 0.8611111115120811, 12499.999963912702, 4631.249986629656, 0.9221845810292018, 7003.387707371842, 2594.7551455812677
SELECTEE, 240, Flight33, 0.37500000552398194, 12499.99988952036, 4631.249959067293, 0.7500000076538519, 4999.999846922962, 1852.4999432849575
SELECTEE, 240, Flight34, 0.8437500014079107, 12499.999887367147, 4631.249958269528, 0.8856311108393529, 9149.51113285177, 3389.893874721581
SELECTEE, 240, Flight35, 0.7500000006459094, 12499.999967704529, 4631.249988034528, 0.7500000024716268, 12499.99987641866, 4631.249954213114
SELECTEE, 240, Flight36, 0.7916666672025636, 12499.999967846183, 4631.249988087011, 0.8445748380448328, 9325.509717310031, 3455.1013502633664
SELECTEE, 240, Flight37, 0.8750000004596122, 12499.999954038776, 4631.249982971366, 0.9181950963375407, 8180.490366245929, 3030.8716806941165
SELECTEE, 240, Flight38, 0.3750000011808211, 12499.999976383579, 4631.249991250116, 0.7500000009803486, 4999.999980393029, 1852.499992735617
SELECTEE, 240, Flight39, 0.8750000013670575, 12499.999863294253, 4631.249949350521, 0.9052581879514983, 9474.181204850174, 3510.1841363969897
SELECTEE, 240, Flight40, 0.7916666672596157, 12499.999964423061, 4631.249986818744, 0.8427273851621444, 9436.356890271336, 3496.17022784553
SELECTEE, 240, Flight41, 0.7500000008441466, 12499.999957792668, 4631.249984362184, 0.7500000033972054, 12499.99983013973, 4631.24993706677
SELECTEE, 240, Flight42, 0.750000002956341, 12499.999852182953, 4631.249945233784, 0.7500000142845299, 12499.999285773505, 4631.249735379083
SELECTEE, 240, Flight43, 0.5833333361103592, 12499.999916689225, 4631.249969133358, 0.7500000038786964, 7499.999883639109, 2778.74995688829
SELECTEE, 240, Flight44, 0.750000002956341, 12499.999852182953, 4631.249945233784, 0.7500000142845299, 12499.999285773505, 4631.249735379083
SELECTEE, 240, Flight45, 0.3750000015920011, 12499.999968159978, 4631.249988203272, 0.7500000016421959, 4999.999967156081, 1852.4999878313279
SELECTEE, 240, Flight46, 0.7500000006459094, 12499.999967704529, 4631.249988034528, 0.7500000024716268, 12499.99987641866, 4631.249954213114
SELECTEE, 240, Flight47, 0.6875000015483752, 12499.999938064992, 4631.249977053079, 0.7500000020201122, 9999.999919195512, 3704.9999700619373
SELECTEE, 240, Flight48, 0.7500000006459094, 12499.999967704529, 4631.249988034528, 0.7500000024716268, 12499.99987641866, 4631.249954213114
SELECTEE, 240, Flight49, 0.25000000313514503, 7499.99996864855, 2778.7499883842875, 0.7500000005094107, 2499.9999949058924, 926.2499981126332
SELECTEE, 240, Flight50, 0.7916666672596157, 12499.999964423061, 4631.249986818744, 0.8427273851621444, 9436.356890271336, 3496.17022784553
SELECTEE, 240, Flight51, 0.821428572854758, 12499.999900166938, 4631.249963011851, 0.8669582707984492, 9312.921044108554, 3450.4372468422193
SELECTEE, 240, Flight52, 0.8214285720003031, 12499.999959978786, 4631.24998517214, 0.8892374813910814, 7753.376302624303, 2872.6259201223043
SELECTEE, 240, Flight53, 0.8437500008403461, 12499.99993277231, 4631.2499750921415, 0.8924899761026125, 8600.801911791, 3186.597108318566
SELECTEE, 240, Flight54, 0.8611111115595321, 12499.99995964211, 4631.249985047401, 0.9179107689359622, 7388.030795763399, 2737.265409830339
SELECTEE, 240, Flight55, 0.5833333361103592, 12499.999916689225, 4631.249969133358, 0.7500000038786964, 7499.999883639109, 2778.74995688829
SELECTEE, 240, Flight56, 0.5833333345845965, 12499.999962462107, 4631.249986092211, 0.7500000013968949, 7499.999958093152, 2778.7499844735125
SELECTEE, 240, Flight57, 0.8750000013670575, 12499.999863294253, 4631.249949350521, 0.9052581879514983, 9474.181204850174, 3510.1841363969897
SELECTEE, 240, Flight58, 0.6875000009773591, 12499.999960905636, 4631.249985515538, 0.7500000010863772, 9999.99995654491, 3704.9999838998892
SELECTEE, 240, Flight59, 0.8437500004136733, 12499.999966906134, 4631.249987738723, 0.9194099723642488, 6447.202210860095, 2388.688419123665
SELECTEE, 240, Flight60, 0.750000002956341, 12499.999852182953, 4631.249945233784, 0.7500000142845299, 12499.999285773505, 4631.249735379083
SELECTEE, 240, Flight61, 0.8611111125054667, 12499.999874508, 4631.249953505214, 0.8972229751734846, 9249.932234386386, 3427.099892840156
SELECTEE, 240, Flight62, 0.7916666673550081, 12499.999958699513, 4631.249984698169, 0.8402594159779824, 9584.435041321058, 3551.033182809452
SELECTEE, 240, Flight63, 0.37500000182499776, 12499.999963500046, 4631.249986476767, 0.7500000020144268, 4999.999959711463, 1852.499985073097
