TimeWindow, Flight, RiskCategory, O217, O218, O219, O220, O221, O222, O223, O224
240, Flight1, SELECTEE, 0.33333333154134553, 0.3556690639929011, 0.3109975804204084, 1.284525970399557E-8, 4.271045324173833E-9, 3.593763373961021E-9, 2.300538699451802E-9, 4.268608422774905E-9
240, Flight1, UNKNOWN, 1.000000000712215, 1.0804489655513262E-9, 1.0786247960408394E-9, 1.5782283195854784E-10, 5.6289967044555134E-11, 5.742989528270032E-11, 3.4770282566573975E-11, 5.626958457498747E-11
240, Flight1, LOWRISK1, 1.0000000003446958, 9.426969992316993E-10, 9.424975146236301E-10, 3.7806243512548607E-10, 1.7042885196379884E-10, 1.7381710919914917E-10, 1.1131723385220746E-10, 1.703546594182488E-10
240, Flight1, LOWRISK2, 0.9999999978891368, 1.433670681009925E-9, 1.432866582493926E-9, 8.285658694390701E-10, 4.4499302890037684E-10, 4.523115037411346E-10, 3.074925935158472E-10, 4.448336057055895E-10
240, Flight1, LOWRISK3, 0.9999999948623852, 2.1902040870561254E-9, 2.1887138696956638E-9, 1.3136056983270953E-9, 7.216485013183007E-10, 7.33076325965968E-10, 5.02847699551465E-10, 7.213896130579304E-10
240, Flight1, LOWRISK4, 0.9999999933187523, 2.5808782118156953E-9, 2.5791185065667007E-9, 1.5588638243012918E-9, 8.606584946710362E-10, 8.743502624954203E-10, 6.008954687909866E-10, 8.603538937899042E-10
240, Flight2, SELECTEE, 0.7499999953312936, 0.14560928126615783, 0.10439071877906606, 3.7200162977184897E-9, 1.2250028611217565E-9, 1.0296992181732495E-9, 6.584273718119083E-10, 1.2242076485724022E-9
240, Flight2, UNKNOWN, 1.0000000007185486, 1.0872198506641202E-9, 1.0851674403099122E-9, 1.498906430327579E-10, 5.308154807799526E-11, 5.415961416518322E-11, 3.2742136739936E-11, 5.306137565094246E-11
240, Flight2, LOWRISK1, 1.000000000435897, 9.495018950264881E-10, 9.49233050131014E-10, 3.463818894392295E-10, 1.507953869091641E-10, 1.537934490485141E-10, 9.754064914406497E-11, 1.5072750111447343E-10
240, Flight2, LOWRISK2, 0.9999999997845395, 1.0033904268243546E-9, 1.0031571682266562E-9, 5.071301286049623E-10, 2.5339673186482775E-10, 2.5812932465209105E-10, 1.708265169348561E-10, 2.533009080034488E-10
240, Flight2, LOWRISK3, 0.9999999948636912, 2.189846567578733E-9, 2.1883743595615558E-9, 1.3132927196719673E-9, 7.215459614733387E-10, 7.330189595360275E-10, 5.028120440950862E-10, 7.212888854349992E-10
240, Flight2, LOWRISK4, 0.9999999973987755, 1.554243556624908E-9, 1.5533135720001974E-9, 9.078294153333294E-10, 4.906701739855396E-10, 4.986833518383792E-10, 3.3985944367157214E-10, 4.904957820319898E-10
240, Flight3, SELECTEE, 1.1236405749984927E-9, 0.27137342986753926, 0.22370029078998954, 0.42405607294249104, 0.041171819781059917, 3.322799658985181E-9, 3.3210651327773466E-9, 0.03969838208528576
240, Flight3, UNKNOWN, 1.0000000007308933, 1.101092098098062E-9, 1.098629018663104E-9, 1.3376998611301676E-10, 4.662648720549807E-11, 4.75733952984063E-11, 2.8677503196565583E-11, 4.6609110248959397E-11
240, Flight3, LOWRISK1, 1.0000000003201295, 9.427441093418528E-10, 9.42590277363151E-10, 3.8529016402697853E-10, 1.750483129229508E-10, 1.7851748832909876E-10, 1.1457909087538788E-10, 1.7497203295150152E-10
240, Flight3, LOWRISK2, 0.99999999991475, 1.0004698650905708E-9, 1.000281167786861E-9, 4.745196137911091E-10, 2.2974237116970645E-10, 2.3204287766483422E-10, 1.5240803847381393E-10, 2.296569516700249E-10
240, Flight3, LOWRISK3, 0.9999999973911999, 1.5565126204916066E-9, 1.5554671952337158E-9, 9.094365852090208E-10, 4.911943487159875E-10, 4.990001859319531E-10, 3.400500170872825E-10, 4.910099744197824E-10
240, Flight3, LOWRISK4, 0.9999999973984699, 1.5542778261793615E-9, 1.5533223187368108E-9, 9.079946944511965E-10, 4.907107058666945E-10, 4.986942871914155E-10, 3.398667060236613E-10, 4.905345985440778E-10
240, Flight4, SELECTEE, 3.6075728592801047E-10, 0.10202602854559309, 0.07816743059249272, 0.658281236395521, 0.08999272829778751, 1.1093619541717528E-9, 1.1052712443739462E-9, 0.07153257682708611
240, Flight4, UNKNOWN, 1.0000000006092171, 1.0019339756932784E-9, 1.001265789135058E-9, 2.5532477089200816E-10, 1.0033034417352063E-10, 1.0227043691782377E-10, 6.324235624020039E-11, 1.0028615987304247E-10
240, Flight4, LOWRISK1, 0.9999999997508404, 1.1817725686285302E-9, 1.1815099889712844E-9, 4.3739047999145496E-10, 1.910811620352167E-10, 1.8191530862551244E-10, 1.1837112917829418E-10, 1.9098951352510658E-10
240, Flight4, LOWRISK2, 0.7857142928122884, 0.12102318606571102, 0.09326251888815475, 2.5806709314183105E-9, 8.542278194519798E-10, 7.191379476789724E-10, 4.599597515046274E-10, 8.537202625493854E-10
240, Flight4, LOWRISK3, 0.9999999838470934, 7.113742883060386E-9, 7.142811077755813E-9, 2.1005883667885325E-9, 8.678264666798547E-10, 7.825241057396967E-10, 5.116571214760254E-10, 8.676275534092994E-10
240, Flight4, LOWRISK4, 0.9999999973993376, 1.5539962794111793E-9, 1.5530325360499592E-9, 9.078811642921839E-10, 4.906588459339711E-10, 4.986463861461455E-10, 3.398363268447452E-10, 4.904819063715148E-10
240, Flight5, SELECTEE, 4.4030274052357754E-10, 0.2768236296525244, 0.16370023611531118, 0.50588086317499, 0.027508821320723076, 1.2472288244579997E-9, 1.2382431875642958E-9, 0.026086450044547266
240, Flight5, UNKNOWN, 1.0000000007344783, 1.1053708765746995E-9, 1.1027065825582232E-9, 1.2883147351169817E-10, 4.4707197900988753E-11, 4.561374885642892E-11, 2.7473327696018426E-11, 4.468945015049246E-11
240, Flight5, LOWRISK1, 1.000000000541436, 9.730624273347827E-10, 9.726524815248564E-10, 2.9788828339626885E-10, 1.2274204770119437E-10, 1.25149071219687E-10, 7.825575096609435E-11, 1.2268495462261224E-10
240, Flight5, LOWRISK2, 0.9999999992549568, 1.1364914176691638E-9, 1.1361801911282112E-9, 5.944419398958658E-10, 3.020419817240194E-10, 3.044381676745383E-10, 2.033829408512008E-10, 3.0193710135885E-10
240, Flight5, LOWRISK3, 0.9999999948500403, 2.193942579791721E-9, 2.1922254729222594E-9, 1.3162192718606424E-9, 7.224972103814799E-10, 7.335782444959947E-10, 5.031485346535934E-10, 7.222191310497914E-10
240, Flight5, LOWRISK4, 0.9999999959599167, 1.9134996844047073E-9, 1.9122174645990676E-9, 1.1386270539445277E-9, 6.223523812347226E-10, 6.322871869040431E-10, 4.328419174284627E-10, 6.221285945349031E-10
240, Flight6, SELECTEE, 0.12499999813081507, 0.5300270431460595, 0.3449729526261324, 4.468060072583829E-9, 1.444171193698015E-9, 1.2052077349284964E-9, 7.706980529447551E-10, 1.4427269512844187E-9
240, Flight6, UNKNOWN, 1.0000000006950696, 1.0635106008963093E-9, 1.0620381000508898E-9, 1.779119132076637E-10, 6.466121660145965E-11, 6.595381862130432E-11, 4.0088154608659006E-11, 6.463752836320307E-11
240, Flight6, LOWRISK1, 1.000000000366036, 9.435722147043827E-10, 9.433760308999779E-10, 3.711416601842653E-10, 1.660859762808264E-10, 1.6939360186052915E-10, 1.0825246349953013E-10, 1.6601302261924633E-10
240, Flight6, LOWRISK2, 1.0000000000079763, 9.674511967071366E-10, 9.672631057178092E-10, 4.62378354375127E-10, 2.2479401840419742E-10, 2.2909730524462171E-10, 1.502054773911087E-10, 2.2470501144627626E-10
240, Flight6, LOWRISK3, 0.9999999909799816, 3.1749489611059905E-9, 3.1727012629414524E-9, 1.930380341644068E-9, 1.0703310277304757E-9, 1.0871429118922774E-9, 7.484385497007156E-10, 1.0699460873576182E-9
240, Flight6, LOWRISK4, 0.999999987090591, 4.164275964309762E-9, 4.161524665113577E-9, 2.5458404347368424E-9, 1.4184461578740801E-9, 1.441279007334452E-9, 9.9395395034007E-10, 1.4179598143524065E-9
240, Flight7, SELECTEE, 0.3333333309271876, 0.37969820970939844, 0.2869684487811575, 6.558418872826171E-9, 2.150866311374814E-9, 1.8039386428467648E-9, 1.153688137944919E-9, 2.149215311693844E-9
240, Flight7, UNKNOWN, 1.0000000007248218, 1.0941486298685865E-9, 1.0919034034730131E-9, 1.4180527914319688E-10, 4.983394167529365E-11, 5.084801059682226E-11, 3.0695061035765946E-11, 4.981513310011792E-11
240, Flight7, LOWRISK1, 1.0000000004038938, 9.46043800715181E-10, 9.458111636628406E-10, 3.582598628135875E-10, 1.5805798477015211E-10, 1.6120466707419976E-10, 1.0261210927187871E-10, 1.5798765359251596E-10
240, Flight7, LOWRISK2, 0.9999999978891368, 1.433670681009925E-9, 1.432866582493926E-9, 8.285658694390701E-10, 4.4499302890037684E-10, 4.523115037411346E-10, 3.074925935158472E-10, 4.448336057055895E-10
240, Flight7, LOWRISK3, 0.9999999973975385, 1.5545758791835465E-9, 1.5536288164956905E-9, 9.081362088032731E-10, 4.907676812990905E-10, 4.987388190088609E-10, 3.3989333714246957E-10, 4.905917873216751E-10
240, Flight7, LOWRISK4, 0.999999995960176, 1.9134449838023233E-9, 1.9121829598621423E-9, 1.1385107370549634E-9, 6.223249536714512E-10, 6.322861659808643E-10, 4.3284216757331215E-10, 6.221030457282007E-10
240, Flight8, SELECTEE, 3.546373947437626E-10, 0.052522375392887524, 0.04668130622224753, 0.4623055860591116, 0.27591422861805304, 1.1078464843668507E-9, 1.1071935735292523E-9, 0.16257650437189392
240, Flight8, UNKNOWN, 0.939988697954578, 0.041610213559334745, 0.0184010911300277, 2.8947352975094527E-10, 8.917555637691068E-11, 7.452683178741071E-11, 4.7628538893641315E-11, 8.912608750829473E-11
240, Flight8, LOWRISK1, 0.6666666668127359, 0.27836579655387594, 0.0549675386990352, 5.728020735606729E-10, 1.7680177918502663E-10, 1.4762473552477876E-10, 9.433629862581417E-11, 1.76659114733119E-10
240, Flight8, LOWRISK2, 0.5000000056457663, 0.311722244242744, 0.18827774640561873, 3.3086186314883357E-9, 1.0763000140284094E-9, 9.02461005904752E-10, 5.769323055902156E-10, 1.0754299854169202E-9
240, Flight8, LOWRISK3, 0.6666666561283824, 0.17097488440691677, 0.16235840952264494, 2.4847995608763145E-8, 8.348167743793303E-9, 7.087391969577367E-9, 4.544168761472477E-9, 8.348202542879845E-9
240, Flight8, LOWRISK4, 0.9999999974452097, 1.5393250245651873E-9, 1.5382963012405474E-9, 9.00833700141054E-10, 4.878162589547737E-10, 4.96358388459154E-10, 3.384017029444953E-10, 4.876298586353342E-10
240, Flight9, SELECTEE, 2.1987193506528964E-9, 0.5818555285194, 0.4181444494401702, 1.4620982597765974E-8, 2.8921675430798136E-9, 1.5750655470878437E-9, 1.0980358301997744E-9, 2.8893296116582003E-9
240, Flight9, UNKNOWN, 1.0000000006521912, 1.0284418883458284E-9, 1.0274550373044863E-9, 2.20748987283876E-10, 8.369767196926913E-11, 8.533162538188877E-11, 5.234188933462664E-11, 8.366277155277698E-11
240, Flight9, LOWRISK1, 1.000000000548972, 9.75529036836046E-10, 9.750869870972795E-10, 2.9376389009580487E-10, 1.2049052863845233E-10, 1.228577471790508E-10, 7.673617199958917E-11, 1.2043462531315832E-10
240, Flight9, LOWRISK2, 1.0000000001147182, 9.54332623944096E-10, 9.541570879069138E-10, 4.3883410224041314E-10, 2.095440175574438E-10, 2.1360235142317088E-10, 1.3922454213296554E-10, 2.0945833377478472E-10
240, Flight9, LOWRISK3, 0.9999999959544676, 1.9151345782395577E-9, 1.9138111160811757E-9, 1.1397086542978472E-9, 6.227294592853666E-10, 6.325294659899455E-10, 4.3298907242081733E-10, 6.225008507551787E-10
240, Flight9, LOWRISK4, 0.9999999959597993, 1.9135449022725918E-9, 1.9122714967411455E-9, 1.138617401340893E-9, 6.223563320166494E-10, 6.322984850058425E-10, 4.328494538684034E-10, 6.221333702999965E-10
240, Flight10, SELECTEE, 0.12499999813081507, 0.5300270431460595, 0.3449729526261324, 4.468060072583829E-9, 1.444171193698015E-9, 1.2052077349284964E-9, 7.706980529447551E-10, 1.4427269512844187E-9
240, Flight10, UNKNOWN, 1.0000000007141077, 1.0824209984827659E-9, 1.080551823805779E-9, 1.5551814102572718E-10, 5.5335074178971757E-11, 5.645582051900477E-11, 3.41656895587932E-11, 5.531554003742838E-11
240, Flight10, LOWRISK1, 1.000000000556006, 9.78018826931904E-10, 9.775480329948034E-10, 2.8977354282654184E-10, 1.1832627980841302E-10, 1.2065107163678907E-10, 7.527624204210582E-11, 1.1827141867889662E-10
240, Flight10, LOWRISK2, 0.9999999997837513, 1.0036988393147925E-9, 1.0034729632631603E-9, 5.071994552055923E-10, 2.534275384829417E-10, 2.5815021093117824E-10, 1.7083927268106156E-10, 2.5333116221942995E-10
240, Flight10, LOWRISK3, 0.9999999933132983, 2.582440810427674E-9, 2.5806231657036764E-9, 1.560063771636166E-9, 8.610661932481239E-10, 8.745853210252259E-10, 6.010391254658E-10, 8.60754784316831E-10
240, Flight10, LOWRISK4, 0.9999999973984826, 1.5542875466847216E-9, 1.5533419211330513E-9, 9.079564133401801E-10, 4.90704505331203E-10, 4.986988710909942E-10, 3.3986987147249546E-10, 4.905292782066032E-10
240, Flight11, SELECTEE, 0.99999999613374, 1.899978836225288E-9, 1.898698538968861E-9, 1.1342476111317096E-9, 6.210819823172519E-10, 6.3085610363443E-10, 4.3219629514587455E-10, 6.208566999767816E-10
