RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.5833333335578748, 12499.999993263757, 4631.249997504222, 0.7500000002381292, 7499.999992856125, 2778.749997353194
SELECTEE, 240, Flight2, 0.37500000017299867, 12499.999996540026, 4631.249998718079, 0.7500000000903487, 4999.999998193025, 1852.4999993305157
SELECTEE, 240, Flight3, 0.7916666667508199, 12499.999994950807, 4631.249998129274, 0.8432853209084451, 9402.880745493294, 3483.767316205265
SELECTEE, 240, Flight4, 0.8214285714944662, 12499.999995387363, 4631.249998291018, 0.908283134341103, 6420.180596122792, 2378.6769108634944
SELECTEE, 240, Flight5, 0.7916666667378881, 12499.999995726714, 4631.249998416747, 0.8527478297500944, 8835.130214994333, 3273.4157446554004
SELECTEE, 240, Flight6, 0.6875000001247329, 12499.999995010685, 4631.249998151458, 0.7500000001002034, 9999.999995991864, 3704.9999985149857
SELECTEE, 240, Flight7, 0.5833333334958041, 12499.999995125878, 4631.249998194137, 0.7500000001346846, 7499.9999959594625, 2778.749998502981
SELECTEE, 240, Flight8, 0.8611111111710533, 12499.999994605201, 4631.249998001227, 0.9189779437016301, 7291.985066853291, 2701.680467269144
SELECTEE, 240, Flight9, 0.7500000000957637, 12499.999995211814, 4631.249998225977, 0.7500000002214426, 12499.999988927868, 4631.249995897775
SELECTEE, 240, Flight10, 0.6875000001247329, 12499.999995010685, 4631.249998151458, 0.7500000001002034, 9999.999995991864, 3704.9999985149857
SELECTEE, 240, Flight11, 0.250000000211094, 7499.99999788906, 2778.749999217897, 0.7500000000545796, 2499.9999994542045, 926.2499997977827
SELECTEE, 240, Flight12, 0.6875000001247329, 12499.999995010685, 4631.249998151458, 0.7500000001002034, 9999.999995991864, 3704.9999985149857
SELECTEE, 240, Flight13, 0.5833333334958041, 12499.999995125878, 4631.249998194137, 0.7500000001346846, 7499.9999959594625, 2778.749998502981
SELECTEE, 240, Flight14, 0.7500000000873365, 12499.999995633176, 4631.249998382092, 0.7500000001791248, 12499.999991043758, 4631.249996681712
SELECTEE, 240, Flight15, 0.8214285715030869, 12499.999994783917, 4631.249998067441, 0.892008405768272, 7559.41159622096, 2800.7619963998654
SELECTEE, 240, Flight16, 0.8214285714944662, 12499.999995387363, 4631.249998291018, 0.908283134341103, 6420.180596122792, 2378.6769108634944
SELECTEE, 240, Flight17, 0.5833333335164944, 12499.999994505168, 4631.249997964164, 0.7500000001691665, 7499.999994925006, 2778.7499981197147
SELECTEE, 240, Flight18, 0.8214285714999838, 12499.999995001132, 4631.2499981479195, 0.8963418777960912, 7256.0685542736155, 2688.3733993583746
SELECTEE, 240, Flight19, 0.8611111111765708, 12499.999994108628, 4631.249997817246, 0.9127080512515284, 7856.2753873624415, 2910.7500310177847
SELECTEE, 240, Flight20, 0.7916666667611658, 12499.999994330052, 4631.249997899284, 0.8403373649071473, 9579.758105571163, 3549.300378114116
SELECTEE, 240, Flight21, 0.5833333334692026, 12499.999995923923, 4631.249998489813, 0.7500000000903502, 7499.999997289495, 2778.749998995758
SELECTEE, 240, Flight22, 0.7500000000847276, 12499.999995763623, 4631.249998430422, 0.750000000166564, 12499.9999916718, 4631.249996914402
SELECTEE, 240, Flight23, 0.37500000017299867, 12499.999996540026, 4631.249998718079, 0.7500000000903487, 4999.999998193025, 1852.4999993305157
SELECTEE, 240, Flight24, 0.8611111111848468, 12499.999993363785, 4631.249997541282, 0.9077934026198325, 8298.593764215071, 3074.628989641684
SELECTEE, 240, Flight25, 0.37500000016855406, 12499.99999662892, 4631.249998751015, 0.7500000000829601, 4999.999998340798, 1852.4999993852657
SELECTEE, 240, Flight26, 0.7916666667425434, 12499.999995447397, 4631.24999831326, 0.8477676879372642, 9133.938723764148, 3384.1242971546167
SELECTEE, 240, Flight27, 0.7916666667378881, 12499.999995726714, 4631.249998416747, 0.8527478297500944, 8835.130214994333, 3273.4157446554004
SELECTEE, 240, Flight28, 0.8611111112262262, 12499.999989639642, 4631.249996161488, 0.9003426568902724, 8969.160879875486, 3323.0741059938673
SELECTEE, 240, Flight29, 0.37500000016855406, 12499.99999662892, 4631.249998751015, 0.7500000000829601, 4999.999998340798, 1852.4999993852657
SELECTEE, 240, Flight30, 0.5833333335578748, 12499.999993263757, 4631.249997504222, 0.7500000002381292, 7499.999992856125, 2778.749997353194
SELECTEE, 240, Flight31, 0.583333333464769, 12499.99999605693, 4631.249998539092, 0.750000000082961, 7499.9999975111705, 2778.749999077889
SELECTEE, 240, Flight32, 0.8611111111719156, 12499.999994527592, 4631.249997972473, 0.9177072255452423, 7406.349700928192, 2744.0525641938953
SELECTEE, 240, Flight33, 0.37500000038592, 12499.9999922816, 4631.249997140333, 0.7500000004449346, 4999.999991101307, 1852.4999967030344
SELECTEE, 240, Flight34, 0.8437500001177204, 12499.99999058237, 4631.249996510768, 0.8901410096431374, 8788.719228549011, 3256.2204741774085
SELECTEE, 240, Flight35, 0.7500000000847276, 12499.999995763623, 4631.249998430422, 0.750000000166564, 12499.9999916718, 4631.249996914402
SELECTEE, 240, Flight36, 0.7916666667425434, 12499.999995447397, 4631.24999831326, 0.8477676879372642, 9133.938723764148, 3384.1242971546167
SELECTEE, 240, Flight37, 0.8750000000599641, 12499.999994003585, 4631.249997778328, 0.9160268289845088, 8397.317101549117, 3111.2059861239477
SELECTEE, 240, Flight38, 0.37500000016509466, 12499.999996698109, 4631.24999877665, 0.750000000077213, 4999.99999845574, 1852.4999994278517
SELECTEE, 240, Flight39, 0.8750000001096182, 12499.99998903818, 4631.249995938646, 0.907109195979683, 9289.080402031703, 3441.6042889527457
SELECTEE, 240, Flight40, 0.7916666667456469, 12499.999995261187, 4631.24999824427, 0.8456633568501255, 9260.198588992469, 3430.90357722171
SELECTEE, 240, Flight41, 0.7500000000957637, 12499.999995211814, 4631.249998225977, 0.7500000002214426, 12499.999988927868, 4631.249995897775
SELECTEE, 240, Flight42, 0.750000000214242, 12499.999989287902, 4631.249996031168, 0.7500000008479528, 12499.999957602358, 4631.249984291674
SELECTEE, 240, Flight43, 0.5833333335578748, 12499.999993263757, 4631.249997504222, 0.7500000002381292, 7499.999992856125, 2778.749997353194
SELECTEE, 240, Flight44, 0.7500000002142418, 12499.999989287908, 4631.24999603117, 0.7500000008479527, 12499.999957602364, 4631.249984291676
SELECTEE, 240, Flight45, 0.37500000018720875, 12499.999996255827, 4631.249998612784, 0.7500000001139925, 4999.9999977201505, 1852.4999991553157
SELECTEE, 240, Flight46, 0.7500000000847276, 12499.999995763623, 4631.249998430422, 0.750000000166564, 12499.9999916718, 4631.249996914402
SELECTEE, 240, Flight47, 0.6875000001454226, 12499.999994183097, 4631.249997844838, 0.7500000001346872, 9999.999994612514, 3704.999998003936
SELECTEE, 240, Flight48, 0.7500000000847276, 12499.999995763623, 4631.249998430422, 0.750000000166564, 12499.9999916718, 4631.249996914402
SELECTEE, 240, Flight49, 0.25000000018641727, 7499.999998135827, 2778.749999309324, 0.7500000000518461, 2499.9999994815394, 926.2499998079103
SELECTEE, 240, Flight50, 0.7916666667456469, 12499.999995261187, 4631.24999824427, 0.8456633568501255, 9260.198588992469, 3430.90357722171
SELECTEE, 240, Flight51, 0.8214285715496421, 12499.999991525052, 4631.249996860031, 0.8732355992929934, 8873.50804949046, 3287.634732336215
SELECTEE, 240, Flight52, 0.8214285715030869, 12499.999994783917, 4631.249998067441, 0.892008405768272, 7559.41159622096, 2800.7619963998654
SELECTEE, 240, Flight53, 0.8437500000866852, 12499.999993065183, 4631.24999743065, 0.8961069867139478, 8311.441062884172, 3079.3889137985857
SELECTEE, 240, Flight54, 0.861111111174502, 12499.99999429482, 4631.249997886231, 0.9146242329612309, 7683.819033489223, 2846.8549519077574
SELECTEE, 240, Flight55, 0.5833333335578748, 12499.999993263757, 4631.249997504222, 0.7500000002381292, 7499.999992856125, 2778.749997353194
SELECTEE, 240, Flight56, 0.583333333475114, 12499.99999574658, 4631.2499984241085, 0.750000000100202, 7499.999996993941, 2778.749998886255
SELECTEE, 240, Flight57, 0.8750000001096182, 12499.99998903818, 4631.249995938646, 0.907109195979683, 9289.080402031703, 3441.6042889527457
SELECTEE, 240, Flight58, 0.687500000114388, 12499.999995424478, 4631.249998304769, 0.7500000000829617, 9999.99999668153, 3704.999998770507
SELECTEE, 240, Flight59, 0.8437500000634087, 12499.999994927302, 4631.249998120566, 0.914040048132382, 6876.796149409436, 2547.852973356196
SELECTEE, 240, Flight60, 0.750000000214242, 12499.999989287902, 4631.249996031168, 0.7500000008479528, 12499.999957602358, 4631.249984291674
SELECTEE, 240, Flight61, 0.8611111112262262, 12499.999989639642, 4631.249996161488, 0.9003426568902724, 8969.160879875486, 3323.0741059938673
SELECTEE, 240, Flight62, 0.7916666667508199, 12499.999994950807, 4631.249998129274, 0.8432853209084451, 9402.880745493294, 3483.767316205265
SELECTEE, 240, Flight63, 0.37500000019963436, 12499.999996007315, 4631.24999852071, 0.7500000001346804, 4999.999997306392, 1852.4999990020183
SELECTEE, 240, Flight64, 0.8875398013369648, 10121.417879673172, 3749.9853244189103, 0.892041290653482, 9716.283841186618, 3599.8831631596418
SELECTEE, 240, Flight65, 0.7500000001155056, 12499.99999422472, 4631.249997860258, 0.7500000003244691, 12499.999983776544, 4631.2499939892095
SELECTEE, 240, Flight66, 0.8611111111951917, 12499.99999243275, 4631.249997196333, 0.9045512317302418, 8590.38914427824, 3182.739177955088
SELECTEE, 240, Flight67, 0.8135341938918998, 7458.632244324006, 2763.4232465220443, 0.8367057843064248, 6531.768627743007, 2420.020276578784
SELECTEE, 240, Flight68, 0.583333333682017, 12499.99998953949, 4631.249996124381, 0.7500000004450063, 7499.999986649812, 2778.7499950537554
SELECTEE, 240, Flight69, 0.7916666667404744, 12499.999995571538, 4631.249998359254, 0.8496430620234124, 9021.416278595254, 3342.4347312195414
SELECTEE, 240, Flight70, 0.6875000002074905, 12499.99999170038, 4631.249996924991, 0.7500000002381391, 9999.999990474438, 3704.9999964707795
SELECTEE, 240, Flight71, 0.375000000220337, 12499.999995593258, 4631.249998367302, 0.7500000001691586, 4999.999996616829, 1852.499998746535
SELECTEE, 240, Flight72, 0.37500000038592, 12499.9999922816, 4631.249997140333, 0.7500000004449346, 4999.999991101307, 1852.4999967030344
SELECTEE, 240, Flight73, 0.375000000220337, 12499.999995593258, 4631.249998367302, 0.7500000001691586, 4999.999996616829, 1852.499998746535
SELECTEE, 240, Flight74, 0.750000000214242, 12499.999989287902, 4631.249996031168, 0.7500000008479528, 12499.999957602358, 4631.249984291674
SELECTEE, 240, Flight75, 0.8611111111796743, 12499.999993829311, 4631.2499977137595, 0.9104573219952438, 8058.841020428062, 2985.8005980685966
SELECTEE, 240, Flight76, 0.583333333682017, 12499.99998953949, 4631.249996124381, 0.7500000004450063, 7499.999986649812, 2778.7499950537554
SELECTEE, 240, Flight77, 0.375000000220337, 12499.999995593258, 4631.249998367302, 0.7500000001691586, 4999.999996616829, 1852.499998746535
SELECTEE, 240, Flight78, 0.58333333348339, 12499.9999954983, 4631.2499983321195, 0.7500000001139953, 7499.999996580143, 2778.749998732943
SELECTEE, 240, Flight79, 0.8214285714979145, 12499.999995145987, 4631.249998201588, 0.9000348891372513, 6997.557760392411, 2592.5951502253884
SELECTEE, 240, Flight80, 0.7916666667611658, 12499.999994330052, 4631.249997899284, 0.8403373649071473, 9579.758105571163, 3549.300378114116
SELECTEE, 240, Flight81, 0.25000000070506717, 7499.999992949329, 2778.749997387726, 0.7500000001091482, 2499.9999989085177, 926.2499995956058
SELECTEE, 240, Flight82, 0.8214285715082597, 12499.999994421823, 4631.249997933285, 0.886940899280758, 7914.137050346938, 2932.1877771535405
SELECTEE, 240, Flight83, 0.843750000068064, 12499.99999455488, 4631.249997982583, 0.9075446581142648, 7396.4273508588185, 2740.3763334931923
SELECTEE, 240, Flight84, 0.8214285714979145, 12499.999995145987, 4631.249998201588, 0.9000348891372513, 6997.557760392411, 2592.5951502253884
SELECTEE, 240, Flight85, 0.5833333335578748, 12499.999993263757, 4631.249997504222, 0.7500000002381292, 7499.999992856125, 2778.749997353194
SELECTEE, 240, Flight86, 0.7904308930753651, 6287.073207739048, 2329.360623467317, 0.8252487918498634, 5242.536244504096, 1942.3596785887678
SELECTEE, 240, Flight87, 0.849867696451406, 9007.938212915638, 3337.441107885244, 0.8606496835211206, 8361.018988732765, 3097.7575353254892
SELECTEE, 240, Flight88, 0.8750000001096182, 12499.99998903818, 4631.249995938646, 0.907109195979683, 9289.080402031703, 3441.6042889527457
SELECTEE, 240, Flight89, 0.8750000000785848, 12499.99999214152, 4631.249997088433, 0.9100892597342357, 8991.074026576429, 3331.192926846567
SELECTEE, 240, Flight90, 0.5833333335164944, 12499.999994505168, 4631.249997964164, 0.7500000001691665, 7499.999994925006, 2778.7499981197147
SELECTEE, 300, Flight31, 0.5833333337130617, 12499.999988608148, 4631.249995779319, 0.8113693783558222, 5658.918649325333, 2096.629359575036
SELECTEE, 300, Flight32, 0.8611111112262279, 12499.999989639493, 4631.249996161432, 0.8988961097255735, 9099.350124698381, 3371.3092212007505
SELECTEE, 300, Flight33, 0.7681583742221108, 4636.832515557785, 1717.9464470141593, 0.8171269963062264, 3657.4600738754716, 1355.0889573708623
SELECTEE, 300, Flight34, 0.8773272286019044, 9813.82171184765, 3636.020944239554, 0.8831207256925073, 9350.341944599413, 3464.3016904740825
SELECTEE, 300, Flight35, 0.7500000003490064, 12499.999982549682, 4631.249993534657, 0.8572164730602436, 7139.176346987819, 2645.064836558987
SELECTEE, 300, Flight36, 0.8498676964514059, 9007.938212915646, 3337.4411078852468, 0.8606496835211206, 8361.018988732765, 3097.7575353254892
SELECTEE, 300, Flight37, 0.8750000001096198, 12499.999989038024, 4631.249995938588, 0.9037700002754678, 9622.999972453217, 3565.321489793917
SELECTEE, 300, Flight39, 0.8950857347039243, 10491.426529607572, 3887.0735292196055, 0.8986218445654328, 10137.815543456718, 3756.060658850714
SELECTEE, 300, Flight40, 0.8498676964514059, 9007.938212915646, 3337.4411078852468, 0.8606496835211206, 8361.018988732765, 3097.7575353254892
SELECTEE, 300, Flight42, 0.8317629672796965, 8411.851636015177, 3116.5910311436232, 0.8476558725241607, 7617.2063737919625, 2822.174961489922
SELECTEE, 300, Flight43, 0.7904308930753651, 6287.073207739048, 2329.360623467317, 0.8252487918498634, 5242.536244504096, 1942.3596785887678
SELECTEE, 300, Flight45, 0.7681583742221108, 4636.832515557785, 1717.9464470141593, 0.8171269963062264, 3657.4600738754716, 1355.0889573708623
SELECTEE, 300, Flight46, 0.7500000003490064, 12499.999982549682, 4631.249993534657, 0.8572164730602436, 7139.176346987819, 2645.064836558987
SELECTEE, 300, Flight48, 0.8317629672796965, 8411.851636015177, 3116.5910311436232, 0.8476558725241607, 7617.2063737919625, 2822.174961489922
SELECTEE, 300, Flight49, 0.7461553288033648, 2538.4467119663523, 940.4945067835336, 0.810930505634246, 1890.6949436575405, 700.5024766251188
SELECTEE, 300, Flight50, 0.7916666670093175, 12499.999979440949, 4631.249992382872, 0.8729438964581804, 7623.366212509177, 2824.45718173465
SELECTEE, 300, Flight52, 0.8649378078201334, 9454.353452590662, 3502.83795418484, 0.8726526998921967, 8914.311007546228, 3302.7522282958776
SELECTEE, 300, Flight53, 0.877327228601904, 9813.821711847677, 3636.0209442395644, 0.8831207256925072, 9350.341944599422, 3464.3016904740857
