RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.5833333333337738, 12499.999999986787, 4631.249999995104, 0.7500000000024362, 7499.999999926915, 2778.749999972922
SELECTEE, 240, Flight2, 0.37499999999889766, 12500.000000022046, 4631.250000008168, 0.7500000000008268, 4999.9999999834645, 1852.4999999938736
SELECTEE, 240, Flight3, 0.7916666666665038, 12500.000000009775, 4631.250000003622, 0.8409351969250455, 9543.888184497271, 3536.0105723562388
SELECTEE, 240, Flight4, 0.8214285714283335, 12500.000000016656, 4631.250000006171, 0.9120784147321513, 6154.510968749406, 2280.2463139216547
SELECTEE, 240, Flight5, 0.7916666666663551, 12500.000000018694, 4631.250000006926, 0.852138723798757, 8871.67657207458, 3286.956169953632
SELECTEE, 240, Flight6, 0.6874999999997935, 12500.00000000826, 4631.25000000306, 0.7500000000009432, 9999.99999996227, 3704.999999986021
SELECTEE, 240, Flight7, 0.5833333333330745, 12500.000000007765, 4631.250000002877, 0.7500000000013171, 7499.999999960488, 2778.749999985361
SELECTEE, 240, Flight8, 0.8611111111109849, 12500.000000011356, 4631.250000004207, 0.9214821073435029, 7066.61033908474, 2618.179130630896
SELECTEE, 240, Flight9, 0.749999999999799, 12500.000000010048, 4631.250000003723, 0.7500000000014814, 12499.99999992593, 4631.249999972557
SELECTEE, 240, Flight10, 0.6874999999997935, 12500.00000000826, 4631.25000000306, 0.7500000000009432, 9999.99999996227, 3704.999999986021
SELECTEE, 240, Flight11, 0.25000000000222156, 7499.999999977785, 2778.749999991769, 0.750000000000435, 2499.9999999956503, 926.2499999983885
SELECTEE, 240, Flight12, 0.6874999999997935, 12500.00000000826, 4631.25000000306, 0.7500000000009432, 9999.99999996227, 3704.999999986021
SELECTEE, 240, Flight13, 0.5833333333330745, 12500.000000007765, 4631.250000002877, 0.7500000000013171, 7499.999999960488, 2778.749999985361
SELECTEE, 240, Flight14, 0.749999999999704, 12500.0000000148, 4631.250000005483, 0.7500000000010355, 12499.999999948224, 4631.249999980817
SELECTEE, 240, Flight15, 0.8214285714284304, 12500.000000009872, 4631.250000003657, 0.8883912209145466, 7812.614535981739, 2894.5736855812343
