RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.6793402482919623, 9619.792551241131, 3564.133140234839, 0.7500000065083733, 7499.999804748802, 2778.749927659431
SELECTEE, 240, Flight2, 0.5190103674933347, 9619.792650133306, 3564.13317687439, 0.7500000018685083, 4999.999962629833, 1852.499986154353
SELECTEE, 240, Flight3, 0.8396701227905607, 9619.792632566356, 3564.1331703658348, 0.8396701687602983, 9619.7898743821, 3564.1321484585683
SELECTEE, 240, Flight4, 0.8625743906121975, 9619.792657146172, 3564.1331794726566, 0.862574404510939, 9619.791684234267, 3564.132819008796
SELECTEE, 240, Flight5, 0.8396701223694893, 9619.79265783064, 3564.133179726252, 0.839670137823904, 9619.791730565761, 3564.1328361746146
SELECTEE, 240, Flight6, 0.7595051835347076, 9619.792658611694, 3564.1331800156327, 0.7595053421475275, 9619.7863140989, 3564.130829373642
SELECTEE, 240, Flight7, 0.6793402462577609, 9619.792612267172, 3564.1331628449875, 0.7500000032620938, 7499.999902137186, 2778.7499637418273
SELECTEE, 240, Flight8, 0.8931134149732896, 9619.79265240394, 3564.1331777156597, 0.8931134294420319, 9619.791350217132, 3564.1326952554473
SELECTEE, 240, Flight9, 0.8076041469423456, 9619.79265288272, 3564.1331778930476, 0.8076041720742607, 9619.791396286964, 3564.1327123243204
SELECTEE, 240, Flight10, 0.7595051835347076, 9619.792658611694, 3564.1331800156327, 0.7595053421475275, 9619.7863140989, 3564.130829373642
SELECTEE, 240, Flight11, 0.25000000656922206, 7499.99993430778, 2778.7499756610323, 0.7500000007177606, 2499.999992822394, 926.2499973406968
SELECTEE, 240, Flight12, 0.7595051835347076, 9619.792658611694, 3564.1331800156327, 0.7595053421475275, 9619.7863140989, 3564.130829373642
SELECTEE, 240, Flight13, 0.6793402462577609, 9619.792612267172, 3564.1331628449875, 0.7500000032620938, 7499.999902137186, 2778.7499637418273
