TimeWindow, Flight, RiskCategory, O9, O10, O11, O12, O13, O14, O15, O16
240, Flight1, SELECTEE, 0.07966988917649308, 0.28297090924953366, 8.379879867202983E-8, 0.32996954308058574, 5.633372683980998E-9, 0.3073895587385579, 5.631902271899928E-9, 5.2151300657047775E-9
240, Flight1, UNKNOWN, 0.9999999999245265, 1.320150816329891E-10, 1.1705113680339946E-10, 1.0679569196836148E-10, 4.642531611512314E-11, 1.0671920038690842E-10, 4.6387843238029574E-11, 4.445306709221504E-11
240, Flight1, LOWRISK1, 0.9999999987719422, 3.6507288322014673E-10, 3.3154895367082576E-10, 3.0784626611160293E-10, 1.4874831687419214E-10, 3.075845525449325E-10, 1.4865155551753483E-10, 1.4297935192529173E-10
240, Flight1, LOWRISK2, 0.9999999952462802, 1.0892098591169276E-9, 9.94367510863465E-10, 9.249771034053831E-10, 4.540377995515085E-10, 9.247423927759715E-10, 4.5391733472380593E-10, 4.3684171628325585E-10
240, Flight1, LOWRISK3, 0.9999999917888928, 1.7969041495621937E-9, 1.6454004337745585E-9, 1.5300036099954137E-9, 7.534471383100474E-10, 1.5307057439546573E-9, 7.53588654296128E-10, 7.254316986026562E-10
240, Flight1, LOWRISK4, 0.9999999900710226, 2.147426147732386E-9, 1.969239479016314E-9, 1.8304669376571635E-9, 9.023425459658267E-10, 1.8319959760318247E-9, 9.027446102918546E-10, 8.691357333334699E-10
240, Flight2, SELECTEE, 0.2934913213090851, 0.3585780817719771, 2.382532491335137E-8, 0.12033365152937092, 1.6173172532733443E-9, 0.22759691735914594, 1.617828326519774E-9, 1.4943247466675957E-9
240, Flight2, UNKNOWN, 0.9999999999469403, 1.2802807320732578E-10, 1.1312531977545501E-10, 1.0296147325327745E-10, 4.411995795067444E-11, 1.028881975603412E-10, 4.408435606392417E-11, 4.222641263439499E-11
240, Flight2, LOWRISK1, 0.9999999990042231, 3.173321590223475E-10, 2.8798591356082873E-10, 2.6719875225431934E-10, 1.2857805636963884E-10, 2.669847712839853E-10, 1.284945318508806E-10, 1.235768774529278E-10
240, Flight2, LOWRISK2, 0.9999999977130296, 5.826121852129711E-10, 5.304855970460763E-10, 4.931793250747073E-10, 2.405180077698437E-10, 4.92853886674339E-10, 2.4039731127213293E-10, 2.3129797339926442E-10
240, Flight2, LOWRISK3, 0.9999999917915539, 1.7961510862892847E-9, 1.6449792485987585E-9, 1.5294701766601252E-9, 7.532522018957281E-10, 1.5302618103332016E-9, 7.534249977027743E-10, 7.252808886778553E-10
240, Flight2, LOWRISK4, 0.9999999946724532, 1.2064951734345072E-9, 1.1025229456498242E-9, 1.0252995586474584E-9, 5.037473570200456E-10, 1.0253470142118295E-9, 5.037117043023753E-10, 4.847973607331702E-10
240, Flight3, SELECTEE, 1.1088749790999938E-9, 8.636838048586246E-9, 6.9632494574485465E-9, 0.3908714900561477, 0.3537945967813272, 0.1091284781007099, 0.1462053548573425, 6.40198841145639E-8
240, Flight3, UNKNOWN, 0.9999999999881861, 1.2121791587263418E-10, 1.0612324310970693E-10, 9.595864056345663E-11, 3.959266114736719E-11, 9.588720442988454E-11, 3.955942677134894E-11, 3.784851602525682E-11
240, Flight3, LOWRISK1, 0.9999999987227743, 3.7510354914117215E-10, 3.406582773933036E-10, 3.162793745587439E-10, 1.532051378492161E-10, 3.159913391195386E-10, 1.5309832935014098E-10, 1.472636708926101E-10
240, Flight3, LOWRISK2, 0.9999999947534268, 1.3603283853718896E-9, 1.1172621211677047E-9, 1.1632341870514642E-9, 3.270710181326717E-10, 1.1648699862443129E-9, 3.2706685570594617E-10, 3.1111468219103196E-10
240, Flight3, LOWRISK3, 0.9999999939646934, 1.3714653932850096E-9, 1.244118249366149E-9, 1.1669659650085273E-9, 5.439030606062165E-10, 1.1669542728490292E-9, 5.438128681457799E-10, 5.22460855819875E-10
240, Flight3, LOWRISK4, 0.9999999946711592, 1.2068524911921008E-9, 1.1027272324993759E-9, 1.025572516702775E-9, 5.038409449425394E-10, 1.0255623451892173E-9, 5.037866456350752E-10, 4.848725668333509E-10
240, Flight4, SELECTEE, 3.7176210017701103E-10, 3.062557227457444E-9, 2.3202873341022856E-9, 0.2898011315547923, 0.514801559167206, 0.06734171551432491, 0.12805556957808611, 1.8955358031953972E-8
240, Flight4, UNKNOWN, 0.9999999995426909, 2.0736448825679933E-10, 1.8717766365026358E-10, 1.7306610836744816E-10, 8.148536010658556E-11, 1.7293030487381117E-10, 8.142175386749798E-11, 7.823738254519125E-11
240, Flight4, LOWRISK1, 0.8289157779283245, 0.12589979654979802, 4.522223714890961E-9, 0.01534701070864264, 3.4655521901006705E-10, 0.029837409801326528, 3.4634084707642554E-10, 3.211627197514898E-10
240, Flight4, LOWRISK2, 0.7997502782711691, 0.0879617310892524, 1.5360776011987534E-8, 0.0409807764866384, 1.1375154037599772E-9, 0.07130719599273062, 1.1372794345546444E-9, 1.0490129242021638E-9
240, Flight4, LOWRISK3, 0.7977188350738544, 0.10624476574466582, 2.0124681333249483E-8, 0.038062625954220185, 1.3833077335299483E-9, 0.05797374957805995, 1.3820782099878997E-9, 1.2835064687309387E-9
240, Flight4, LOWRISK4, 0.9999999946714394, 1.2067697731803905E-9, 1.102675993402922E-9, 1.0255282335682213E-9, 5.038243995692073E-10, 1.0255098849641094E-9, 5.037666404852607E-10, 4.848596581257694E-10
240, Flight5, SELECTEE, 4.370130756307998E-10, 3.5052156842046747E-9, 2.5901598180326114E-9, 0.3517141330303115, 0.37626476694210514, 0.14828585542487324, 0.12373521848019453, 2.0114501072059894E-8
240, Flight5, UNKNOWN, 0.9999999999994101, 1.1954975620208333E-10, 1.0428880953216592E-10, 9.406177922644183E-11, 3.826819914349651E-11, 9.399229855067719E-11, 3.823596512577585E-11, 3.656714956377541E-11
240, Flight5, LOWRISK1, 0.9999999993177143, 2.5308840355704006E-10, 2.2918535648509107E-10, 2.122946480091194E-10, 1.0134060727196745E-10, 2.1212333091662927E-10, 1.0126683749356772E-10, 9.736046263263159E-11
240, Flight5, LOWRISK2, 0.9999999942733185, 1.4077852624828125E-9, 1.2137702068935035E-9, 1.2091083120281731E-9, 4.103433140646969E-10, 1.2086904380962726E-9, 4.1017967963752547E-10, 3.9117840899364047E-10
240, Flight5, LOWRISK3, 0.9999999906863144, 2.053182385231423E-9, 1.8663795370895343E-9, 1.7509154541063646E-9, 8.159069356808733E-10, 1.751566204058433E-9, 8.159822126575546E-10, 7.841269018262959E-10
240, Flight5, LOWRISK4, 0.9999999930238994, 1.5441707433621522E-9, 1.4128631632823482E-9, 1.3138466686643033E-9, 6.464828220626282E-10, 1.3142349306377213E-9, 6.46538024967958E-10, 6.223381650418544E-10
240, Flight6, SELECTEE, 2.7595456866207535E-9, 2.613946496287313E-8, 3.5529606005935235E-9, 0.519538145352616, 1.093651824517253E-8, 0.48046179439184244, 1.2522442187944759E-8, 4.868983858396334E-9
240, Flight6, UNKNOWN, 0.9999999998614089, 1.4381696185408753E-10, 1.2834031578292893E-10, 1.176500591684617E-10, 5.260757794249446E-11, 1.1756605996992603E-10, 5.2565289577270525E-11, 5.041893945949306E-11
240, Flight6, LOWRISK1, 0.9999999988239863, 3.544144266374971E-10, 3.217713074448283E-10, 2.987420523016828E-10, 1.4422731877002847E-10, 2.984784310803586E-10, 1.4412966169621063E-10, 1.3862461545764547E-10
240, Flight6, LOWRISK2, 0.9999999980853623, 5.062398902402948E-10, 4.604660701730744E-10, 4.2802672739699887E-10, 2.0825143250724455E-10, 4.276767736682803E-10, 2.0812602201372169E-10, 2.002249457825456E-10
240, Flight6, LOWRISK3, 0.9999999874788715, 2.6772422456074733E-9, 2.457471854290644E-9, 2.2843744593877065E-9, 1.12679946958972E-9, 2.286621311067339E-9, 1.1274097064345311E-9, 1.0855835843925595E-9
240, Flight6, LOWRISK4, 0.9999999832145665, 3.544591867293612E-9, 3.262260737378406E-9, 3.0303013249070698E-9, 1.4965471807353485E-9, 3.0350659789945916E-9, 1.4980540396960575E-9, 1.4429862994179617E-9
240, Flight7, SELECTEE, 0.07432924572666937, 0.33103674764013763, 3.9709589512120336E-8, 0.27100138066882057, 2.853413450445941E-9, 0.3236325784405971, 2.8543688878020353E-9, 2.6307775493857426E-9
240, Flight7, UNKNOWN, 0.9999999999683717, 1.2437907437126074E-10, 1.0944308354195735E-10, 9.931363417545835E-11, 4.1825223184650553E-11, 9.924200951475734E-11, 4.1791078615798194E-11, 4.0008416117422956E-11
240, Flight7, LOWRISK1, 0.9999999989194893, 3.347563647693397E-10, 3.038687570309916E-10, 2.8202731314039375E-10, 1.3593822750212393E-10, 2.8179067943347645E-10, 1.358482812365263E-10, 1.3065496984211363E-10
