TimeWindow, Flight, RiskCategory, O193, O194, O195, O196, O197, O198, O199, O200
240, Flight1, SELECTEE, 0.3333333332226604, 0.35298289631796054, 0.313683768760463, 9.15101189822227E-10, 3.0530488970351307E-10, 1.397790340659266E-10, 1.0711374311902785E-10, 3.0527624180054576E-10
240, Flight1, UNKNOWN, 1.0000000000099476, 2.3345585165527403E-11, 2.1365166472468852E-11, 8.034183974142619E-12, 3.558685126942793E-12, 2.2114475188630836E-12, 1.638197888396286E-12, 3.5585912675645943E-12
240, Flight1, LOWRISK1, 0.9999999999569641, 3.3063504781057235E-11, 3.289553634259152E-11, 1.8529419334895106E-11, 1.0117728587826945E-11, 6.777570999628824E-12, 5.193794299099178E-12, 1.0117720006605456E-11
240, Flight1, LOWRISK2, 0.9999999997396133, 9.094081685217358E-11, 9.094107266530416E-11, 5.4749413147102564E-11, 3.048582426546781E-11, 2.0594928789900737E-11, 1.5849528404490703E-11, 3.04846271678276E-11
240, Flight1, LOWRISK3, 0.9999999995237356, 1.4901848386865499E-10, 1.490063054069992E-10, 9.032922515448561E-11, 5.0521696825257845E-11, 3.419216569801552E-11, 2.6336895569975723E-11, 5.051894372207117E-11
240, Flight1, LOWRISK4, 0.9999999994157937, 1.780650549421126E-10, 1.7804720822492867E-10, 1.0811391859101944E-10, 6.053688523584535E-11, 4.0989435346039134E-11, 3.157979242364982E-11, 6.053342615693101E-11
240, Flight2, SELECTEE, 0.7499999997555734, 0.14206144859395364, 0.10793855121767308, 2.614377443494261E-10, 8.72363660740273E-11, 3.9947368079764704E-11, 3.0609218167051353E-11, 8.72283695855702E-11
240, Flight2, UNKNOWN, 1.0000000000106257, 2.3493967808583402E-11, 2.1396130838898544E-11, 7.74650691599478E-12, 3.3793992324408716E-12, 2.091399496420107E-12, 1.5466220557889134E-12, 3.379298080237361E-12
240, Flight2, LOWRISK1, 0.9999999999701167, 2.977671797505592E-11, 2.9519333179188654E-11, 1.6234475727910286E-11, 8.813298805376006E-12, 5.884171068565305E-12, 4.5012899187598525E-12, 8.813287216243185E-12
240, Flight2, LOWRISK2, 0.9999999998927689, 4.98622380681337E-11, 4.984151537248609E-11, 2.941690685342353E-11, 1.6227758393918633E-11, 1.0922743618382619E-11, 8.391712548896096E-12, 1.6227609694211657E-11
240, Flight2, LOWRISK3, 0.999999999523751, 1.4901333117956675E-10, 1.4900152582178168E-10, 9.03264438068873E-11, 5.0520651255078834E-11, 3.419183823518993E-11, 2.6336672374487803E-11, 5.051792456226945E-11
240, Flight2, LOWRISK4, 0.9999999997036486, 1.006132024987258E-10, 1.0061155747110992E-10, 6.067880326294537E-11, 3.382483612610239E-11, 2.2861377642832727E-11, 1.7597502944463235E-11, 3.382336563263326E-11
240, Flight3, SELECTEE, 7.683106350087532E-11, 0.2686484263413217, 0.22869417271331904, 0.4206527671311853, 0.041865956062720956, 1.0995115339932045E-10, 1.0989481819935828E-10, 0.04013867752843531
240, Flight3, UNKNOWN, 1.0000000000118952, 2.3930985210360646E-11, 2.1480381059864105E-11, 7.1221909909995965E-12, 3.0107533041875475E-12, 1.8475652375728824E-12, 1.361761120655608E-12, 3.0106431832451655E-12
240, Flight3, LOWRISK1, 0.9999999999537488, 3.38948263250004E-11, 3.373223936773798E-11, 1.907170917639051E-11, 1.0429899073687498E-11, 6.991875405795467E-12, 5.359994351560845E-12, 1.0429892309954717E-11
240, Flight3, LOWRISK2, 0.9999999999073634, 4.67259465219073E-11, 4.668896250427492E-11, 2.679263896422774E-11, 1.4540068196775805E-11, 9.621756054807527E-12, 7.386568004283921E-12, 1.4539934830482367E-11
240, Flight3, LOWRISK3, 0.9999999997035952, 1.0063077286859738E-10, 1.0062867403331864E-10, 6.068798289723929E-11, 3.3828391849739905E-11, 2.286274104796169E-11, 1.7598388260012476E-11, 3.382686745555487E-11
240, Flight3, LOWRISK4, 0.999999999703625, 1.0062134288119544E-10, 1.0061933636439613E-10, 6.068283438738786E-11, 3.3826234470798704E-11, 2.286184626589117E-11, 1.7597774462057588E-11, 3.3824731427714444E-11
240, Flight4, SELECTEE, 2.5599438329454803E-11, 0.08688099662610235, 0.06934761730697345, 0.6942285072681483, 0.08242500915697643, 3.667358895199815E-11, 3.666067400154628E-11, 0.0671178696165249
240, Flight4, UNKNOWN, 0.9999999999966067, 2.3952694497961274E-11, 2.317592715981441E-11, 1.142016617018892E-11, 5.883731720723768E-12, 3.8356326235901E-12, 2.900489831365947E-12, 5.883703357293417E-12
240, Flight4, LOWRISK1, 0.9999999998952445, 5.703086583221713E-11, 5.698718805047819E-11, 2.6156760603952864E-11, 1.2584121933077172E-11, 7.40172975532465E-12, 5.67017425179846E-12, 1.2583862217805155E-11
240, Flight4, LOWRISK2, 0.7857142860447893, 0.12285039558991716, 0.09143531808465064, 1.828560925589502E-10, 6.103564130462913E-11, 2.7957487488419972E-11, 2.1422013629879778E-11, 6.103085700953666E-11
240, Flight4, LOWRISK3, 0.9999999987425792, 5.004776061414233E-10, 5.002983465734763E-10, 1.4914403551561763E-10, 6.202979374257028E-11, 3.232530275379663E-11, 2.478091071128613E-11, 6.202384355401532E-11
240, Flight4, LOWRISK4, 0.9999999997036294, 1.0062006970225824E-10, 1.0061803188699265E-10, 6.068210634664342E-11, 3.382585186168245E-11, 2.286161900362972E-11, 1.7597625063998914E-11, 3.382434295441446E-11
240, Flight5, SELECTEE, 2.8930013702298743E-11, 0.2777938149024603, 0.181495709912625, 0.4777323789666469, 0.03289056710011467, 4.125102348198606E-11, 4.1229457017092194E-11, 0.030087529080401805
240, Flight5, UNKNOWN, 1.0000000000122502, 2.407756400000394E-11, 2.152832509857618E-11, 6.924099380471728E-12, 2.8989437649759425E-12, 1.7745684923294642E-12, 1.3066009050955521E-12, 2.898829088270563E-12
240, Flight5, LOWRISK1, 0.9999999999863203, 2.599294809400061E-11, 2.5503847769089418E-11, 1.3337003304475565E-11, 7.1108899518073446E-12, 4.702812820959464E-12, 3.5804864489255455E-12, 7.110872860591096E-12
240, Flight5, LOWRISK2, 0.9999999998468114, 6.336381908923367E-11, 6.336072121663704E-11, 3.675431921782432E-11, 1.9997794880824256E-11, 1.3217049635751092E-11, 1.0156500181346109E-11, 1.9997315105689164E-11
240, Flight5, LOWRISK3, 0.9999999995236784, 1.4903705009586237E-10, 1.4902415438443948E-10, 9.033968067853273E-11, 5.0525665297105334E-11, 3.419361501341635E-11, 2.6337924554944645E-11, 5.052283121942962E-11
240, Flight5, LOWRISK4, 0.999999999600839, 1.2827258623723325E-10, 1.2826455869360734E-10, 7.762382217369801E-11, 4.3366675838455286E-11, 2.933650671448719E-11, 2.2591632975908958E-11, 4.3364436940961944E-11
240, Flight6, SELECTEE, 0.12499999989297994, 0.5146791585013946, 0.3603208410873673, 3.0575101307285185E-10, 1.0191513121373883E-10, 4.662471336710706E-11, 3.572678653137045E-11, 1.0189985444871088E-10
240, Flight6, UNKNOWN, 1.0000000000080151, 2.3069722382578664E-11, 2.141131157046959E-11, 8.733493415944674E-12, 4.015654033953325E-12, 2.522046063609229E-12, 1.8763743940689152E-12, 4.015575083228866E-12
240, Flight6, LOWRISK1, 0.9999999999599956, 3.2304499433297064E-11, 3.211354833690969E-11, 1.7995302038398885E-11, 9.81943692986448E-12, 6.57463636748037E-12, 5.036918565518495E-12, 9.819427767749645E-12
240, Flight6, LOWRISK2, 0.9999999999157565, 4.376755522069942E-11, 4.3722486961353766E-11, 2.5564786312879035E-11, 1.406474410187637E-11, 9.45687487501714E-12, 7.261641683437422E-12, 1.4064682712127981E-11
240, Flight6, LOWRISK3, 0.9999999992538141, 2.2165776383943423E-10, 2.2163197898648402E-10, 1.3480115606780512E-10, 7.556352105972414E-11, 5.118659749918204E-11, 3.944506829743818E-11, 7.555899695955067E-11
240, Flight6, LOWRISK4, 0.9999999989839505, 2.9428517193541524E-10, 2.9424874861300067E-10, 1.7925600565708992E-10, 1.0059734575112915E-10, 6.817873192824088E-11, 5.2551412592946763E-11, 1.0059129238340197E-10
240, Flight7, SELECTEE, 0.33333333319460046, 0.37285112849121144, 0.293815537500766, 4.5809162604582866E-10, 1.5275777453032782E-10, 6.991689650219713E-11, 5.3575392897354706E-11, 1.5273962128830795E-10
240, Flight7, UNKNOWN, 1.0000000000112796, 2.3697646293849845E-11, 2.1428215030817012E-11, 7.440152499824205E-12, 3.1953623868683208E-12, 1.9691316318988356E-12, 1.4537641388224688E-12, 3.1952563873167696E-12
240, Flight7, LOWRISK1, 0.9999999999654059, 3.094350856510017E-11, 3.0721297172467595E-11, 1.705761899637032E-11, 9.284890484904135E-12, 6.208273711808015E-12, 4.752880256469853E-12, 9.284880104054594E-12
240, Flight7, LOWRISK2, 0.9999999997396133, 9.094081685217358E-11, 9.094107266530416E-11, 5.4749413147102564E-11, 3.048582426546781E-11, 2.0594928789900737E-11, 1.5849528404490703E-11, 3.04846271678276E-11
240, Flight7, LOWRISK3, 0.9999999997036262, 1.0062079933373954E-10, 1.0061890543910083E-10, 6.068269519013937E-11, 3.3826329684549564E-11, 2.2861905155343812E-11, 1.7597822769463325E-11, 3.3824837899881555E-11
240, Flight7, LOWRISK4, 0.9999999996008448, 1.2827075326164591E-10, 1.2826286497163753E-10, 7.762262178231707E-11, 4.3366277213903534E-11, 2.933641798941499E-11, 2.25915668143425E-11, 4.336405555343614E-11
240, Flight8, SELECTEE, 2.5505872606565888E-11, 0.04948531371254131, 0.04307297910142194, 0.47227367154188027, 0.2653130723263539, 3.667340563009397E-11, 3.6668713870831394E-11, 0.16985496329261385
240, Flight8, UNKNOWN, 0.9399886920879637, 0.044437248198477546, 0.015574059750606524, 1.8910916911201233E-11, 6.302533262675189E-12, 2.886032032911467E-12, 2.2105104655088124E-12, 6.3017394142408386E-12
240, Flight8, LOWRISK1, 0.6666666666134293, 0.27882674555268055, 0.05450658783503553, 3.746302233286749E-11, 1.2481242922849018E-11, 5.713894212264678E-12, 4.375929604063897E-12, 1.2479574707997903E-11
240, Flight8, LOWRISK2, 0.5000000002625158, 0.30523966003910347, 0.19476033932840117, 2.291121785170975E-10, 7.638950038945271E-11, 3.496566688708673E-11, 2.6791519095127557E-11, 7.637996084744826E-11
240, Flight8, LOWRISK3, 0.6666666658217808, 0.1704363942204811, 0.16289693649025527, 1.8287630415167358E-9, 6.095579914086205E-10, 2.7926242606432313E-10, 2.140098286015105E-10, 6.095487743114605E-10
240, Flight8, LOWRISK4, 0.9999999997038603, 1.0055126327204332E-10, 1.005488948606433E-10, 6.064207027802882E-11, 3.380733786205955E-11, 2.2852176113100146E-11, 1.7591268090122358E-11, 3.380583254376307E-11
240, Flight9, SELECTEE, 1.447510520001343E-10, 0.5690942550532304, 0.4309057433705565, 9.786465618148106E-10, 2.0980714186861845E-10, 5.87524872202099E-11, 4.8150221726557433E-11, 2.0976507540754894E-10
240, Flight9, UNKNOWN, 1.0000000000026157, 2.3152487352932725E-11, 2.2047798036821912E-11, 1.0169900412117585E-11, 5.017147384626447E-12, 3.2206553412127427E-12, 2.4185684688691003E-12, 5.017098915468905E-12
