RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.5833333333340955, 12499.999999977133, 4631.249999991528, 0.7500000000011504, 7499.999999965487, 2778.749999987213
SELECTEE, 240, Flight2, 0.3750000000003651, 12499.999999992699, 4631.249999997295, 0.750000000000472, 4999.999999990561, 1852.499999996503
SELECTEE, 240, Flight3, 0.7916666666669423, 12499.999999983462, 4631.249999993873, 0.8407779724539014, 9553.321652765915, 3539.5056723497714
SELECTEE, 240, Flight4, 0.8214285714287868, 12499.999999984926, 4631.249999994415, 0.9098234183230752, 6312.360717384734, 2338.729645791044
SELECTEE, 240, Flight5, 0.791666666666882, 12499.99999998708, 4631.249999995213, 0.8503149873892235, 8981.100756646589, 3327.497830337561
SELECTEE, 240, Flight6, 0.6875000000003836, 12499.999999984657, 4631.249999994316, 0.7500000000005183, 9999.99999997927, 3704.9999999923198
SELECTEE, 240, Flight7, 0.5833333333338087, 12499.999999985741, 4631.249999994717, 0.7500000000006762, 7499.999999979713, 2778.7499999924835
SELECTEE, 240, Flight8, 0.861111111111332, 12499.999999980122, 4631.249999992635, 0.9230477238100424, 6925.704857096183, 2565.973649554136
SELECTEE, 240, Flight9, 0.7500000000002938, 12499.999999985312, 4631.249999994558, 0.75000000000093, 12499.999999953498, 4631.2499999827705
SELECTEE, 240, Flight10, 0.6875000000003836, 12499.999999984657, 4631.249999994316, 0.7500000000005183, 9999.99999997927, 3704.9999999923198
SELECTEE, 240, Flight11, 0.2500000000009628, 7499.999999990372, 2778.749999996433, 0.7500000000003115, 2499.9999999968845, 926.2499999988457
SELECTEE, 240, Flight12, 0.6875000000003836, 12499.999999984657, 4631.249999994316, 0.7500000000005183, 9999.99999997927, 3704.9999999923198
SELECTEE, 240, Flight13, 0.5833333333338087, 12499.999999985741, 4631.249999994717, 0.7500000000006762, 7499.999999979713, 2778.7499999924835
SELECTEE, 240, Flight14, 0.7500000000002579, 12499.999999987105, 4631.249999995222, 0.7500000000007806, 12499.99999996097, 4631.249999985539
SELECTEE, 240, Flight15, 0.8214285714288267, 12499.999999982128, 4631.249999993379, 0.889408008984173, 7741.4393711078865, 2868.203286995472
SELECTEE, 240, Flight16, 0.8214285714287868, 12499.999999984926, 4631.249999994415, 0.9098234183230752, 6312.360717384734, 2338.729645791044
SELECTEE, 240, Flight17, 0.5833333333339041, 12499.999999982876, 4631.249999993655, 0.7500000000008342, 7499.999999974973, 2778.7499999907277
SELECTEE, 240, Flight18, 0.8214285714288122, 12499.999999983145, 4631.249999993755, 0.8949438456374461, 7353.930805378772, 2724.631363392835
SELECTEE, 240, Flight19, 0.8611111111113572, 12499.999999977854, 4631.2499999917945, 0.9142422624648179, 7718.196378166391, 2859.591758110648
SELECTEE, 240, Flight20, 0.7916666666669905, 12499.999999980571, 4631.249999992801, 0.836591559004645, 9804.5064597213, 3632.5696433267417
SELECTEE, 240, Flight21, 0.5833333333336855, 12499.999999989433, 4631.249999996085, 0.7500000000004725, 7499.999999985825, 2778.749999994748
SELECTEE, 240, Flight22, 0.7500000000002474, 12499.999999987633, 4631.249999995418, 0.7500000000007394, 12499.999999963029, 4631.249999986302
SELECTEE, 240, Flight23, 0.3750000000003651, 12499.999999992699, 4631.249999997295, 0.750000000000472, 4999.999999990561, 1852.499999996503
SELECTEE, 240, Flight24, 0.8611111111113953, 12499.999999974427, 4631.249999990525, 0.906960756285837, 8373.531934274664, 3102.3935816487633
SELECTEE, 240, Flight25, 0.3750000000003443, 12499.999999993115, 4631.249999997449, 0.7500000000004381, 4999.999999991238, 1852.4999999967536
