TimeWindow, Flight, RiskCategory, O241, O242, O243, O244, O245, O246, O247, O248
240, Flight1, SELECTEE, 0.33333333331249937, 0.35376814917246163, 0.3128985171936674, 1.763194222663373E-10, 5.87643943426527E-11, 2.128879874484033E-11, 1.7147166522043458E-11, 5.876327964203042E-11
240, Flight1, UNKNOWN, 1.000000000000932, 4.075422307692063E-12, 2.895390604348998E-12, 1.1560776104023153E-12, 6.284124606359527E-13, 3.3378137495481673E-13, 2.620391235795772E-13, 6.284219306442703E-13
240, Flight1, LOWRISK1, 0.9999999999896064, 6.61155457236477E-12, 6.502361386352933E-12, 2.819018726104765E-12, 1.7519538195121757E-12, 1.0342212388770274E-12, 8.339123854661084E-13, 1.7519599984529288E-12
240, Flight1, LOWRISK2, 0.9999999999481376, 1.7351119102999987E-11, 1.7350162662338E-11, 1.0450206353449235E-11, 5.8341649967511725E-12, 3.3080265305160026E-12, 2.645970305618296E-12, 5.8341591786946525E-12
240, Flight1, LOWRISK3, 0.9999999999070945, 2.8582152832251057E-11, 2.8582269330570668E-11, 1.7335646543834578E-11, 9.702075771667405E-12, 5.506795388890785E-12, 4.405758283240379E-12, 9.702032214856614E-12
240, Flight1, LOWRISK4, 0.9999999998865929, 3.419810357781608E-11, 3.419816253693105E-11, 2.0768641151437468E-11, 1.1632053313322426E-11, 6.604811853787632E-12, 5.284769836200488E-12, 1.1631989742264609E-11
240, Flight2, SELECTEE, 0.7499999999563648, 0.14059321102533243, 0.10940678893427634, 5.0377402480207404E-11, 1.6789456569379755E-11, 6.082548831878986E-12, 4.899183587713186E-12, 1.6789148170142713E-11
240, Flight2, UNKNOWN, 1.000000000001086, 4.083748375940503E-12, 2.8321537393061932E-12, 1.1436283258336188E-12, 6.008674103359652E-13, 3.162020822348079E-13, 2.477641208309231E-13, 6.008737203263532E-13
240, Flight2, LOWRISK1, 0.9999999999922227, 6.0157403286923474E-12, 5.848927640846317E-12, 2.2462996308214104E-12, 1.4867254010255327E-12, 8.875616422509784E-13, 7.166621887089283E-13, 1.486740652655002E-12
240, Flight2, LOWRISK2, 0.9999999999773105, 9.545041820441881E-12, 9.524998770760233E-12, 5.371442500692567E-12, 3.0242103479929285E-12, 1.7271195060816172E-12, 1.3838944110739913E-12, 3.024201963003403E-12
240, Flight2, LOWRISK3, 0.9999999999070965, 2.858158526865989E-11, 2.8581698393819573E-11, 1.7335259566090967E-11, 9.701923634320163E-12, 5.506739640217249E-12, 4.4057219857819954E-12, 9.701880849301686E-12
240, Flight2, LOWRISK4, 0.9999999999412911, 1.922098050607697E-11, 1.9220532759591813E-11, 1.1602394694878637E-11, 6.480669051046466E-12, 3.675085664636359E-12, 2.939653304058029E-12, 6.480659427617295E-12
240, Flight3, SELECTEE, 1.47047614719868E-11, 0.2694324105488736, 0.22770709344415002, 0.42095741049745244, 0.041785744271420566, 1.6140866418116155E-11, 1.6138726921314907E-11, 0.040117341202030136
240, Flight3, UNKNOWN, 1.0000000000013716, 4.148286461921395E-12, 2.7049072538545704E-12, 1.102743808313495E-12, 5.423669503122176E-13, 2.802572425241178E-13, 2.187695227546986E-13, 5.423701143831529E-13
240, Flight3, LOWRISK1, 0.9999999999889638, 6.7841362791381605E-12, 6.6799170361259544E-12, 2.9307723737398883E-12, 1.8113615525745334E-12, 1.0684763279245197E-12, 8.615096892261198E-13, 1.811367999494234E-12
240, Flight3, LOWRISK2, 0.9999999999800834, 8.973089116633835E-12, 8.940649542800228E-12, 4.810653210164567E-12, 2.689931817983542E-12, 1.5117441664419572E-12, 1.2121822972628005E-12, 2.689926139386705E-12
240, Flight3, LOWRISK3, 0.9999999999412836, 1.9222710062300216E-11, 1.9222291047108754E-11, 1.1604406633367396E-11, 6.4814971486575705E-12, 3.675385882367807E-12, 2.9398519334699427E-12, 6.481486446810147E-12
240, Flight3, LOWRISK4, 0.9999999999412863, 1.9221903340618542E-11, 1.9221507776230597E-11, 1.16038711660699E-11, 6.481253463342577E-12, 3.675295431644068E-12, 2.9397894390257722E-12, 6.481242564116475E-12
240, Flight4, SELECTEE, 4.897721055311018E-12, 0.09335949425886395, 0.06623534220671058, 0.6891791737950534, 0.08258289112180543, 5.380539664237095E-12, 5.3802724251678254E-12, 0.0686430986128192
240, Flight4, UNKNOWN, 0.9999999999978547, 4.653476260876817E-12, 4.159792505516189E-12, 1.2856472781448584E-12, 9.656321540617026E-13, 5.693156388797261E-13, 4.56982023124362E-13, 9.656779439535634E-13
240, Flight4, LOWRISK1, 0.999999999977839, 1.075855506444303E-11, 1.0721338000908292E-11, 4.794198662278538E-12, 2.3616661782992424E-12, 1.151826945899518E-12, 9.22962490367903E-13, 2.361665692735434E-12
240, Flight4, LOWRISK2, 0.7857142857758264, 0.12063384407061942, 0.09365187009801296, 3.5261051996526503E-11, 1.1752263763387999E-11, 4.257755526696339E-12, 3.429403628226733E-12, 1.175206300437048E-11
240, Flight4, LOWRISK3, 0.9999999997568403, 9.625127624285778E-11, 9.627699357478151E-11, 2.8677615427247218E-11, 1.1925739888656119E-11, 4.998485479022361E-12, 4.015262638494528E-12, 1.1925535208310267E-11
240, Flight4, LOWRISK4, 0.9999999999412862, 1.9221974286234165E-11, 1.9221574585769886E-11, 1.1603912477147771E-11, 6.4812698494507475E-12, 3.675297150829521E-12, 2.939791369967897E-12, 6.481259046957361E-12
240, Flight5, SELECTEE, 5.5136542284583485E-12, 0.2739814104733961, 0.1757583070773886, 0.4920570902490176, 0.030126603812610443, 6.0530215378603665E-12, 6.0522745866107544E-12, 0.028076588380879584
240, Flight5, UNKNOWN, 1.0000000000014504, 4.17454687439868E-12, 2.6718102688119372E-12, 1.0868809676899643E-12, 5.242177631170002E-13, 2.6942632122078E-13, 2.1008247122442594E-13, 5.242199049570174E-13
240, Flight5, LOWRISK1, 0.9999999999955864, 5.232661943864011E-12, 4.921946487994259E-12, 1.576640102028838E-12, 1.1645434448026255E-12, 6.997474709657459E-13, 5.646525503877533E-13, 1.1645815877467478E-12
240, Flight5, LOWRISK2, 0.9999999999685523, 1.205302371016047E-11, 1.2043586433926309E-11, 6.9006831421755954E-12, 3.788586013581537E-12, 2.1022957269657087E-12, 1.6826123469948098E-12, 3.788585455173963E-12
240, Flight5, LOWRISK3, 0.9999999999070893, 2.8583821626813873E-11, 2.8583959517118013E-11, 1.7336546002169512E-11, 9.702477618660367E-12, 5.506918774318877E-12, 4.4058479789673794E-12, 9.70243356307243E-12
240, Flight5, LOWRISK4, 0.999999999921742, 2.457074132922517E-11, 2.4570805720319067E-11, 1.4882125847373804E-11, 8.322925181449393E-12, 4.722275120986078E-12, 3.777750449370809E-12, 8.322895534122481E-12
240, Flight6, SELECTEE, 0.1249999999804667, 0.5182386779611906, 0.35676132195844773, 5.88103292918066E-11, 1.9591946228771677E-11, 7.096571350618131E-12, 5.715965621759108E-12, 1.959147170367358E-11
240, Flight6, UNKNOWN, 1.000000000000488, 4.085919383602903E-12, 3.0895635597404896E-12, 1.1763766539284372E-12, 6.966638396622242E-13, 3.78962464428217E-13, 2.98983356434279E-13, 6.966819309922249E-13
240, Flight6, LOWRISK1, 0.9999999999901983, 6.486247373591043E-12, 6.364691026328094E-12, 2.677552691631755E-12, 1.6888261858577244E-12, 1.0002745333449368E-12, 8.069586936175865E-13, 1.6888375497353025E-12
240, Flight6, LOWRISK2, 0.9999999999816847, 8.455966145735978E-12, 8.421210394262E-12, 4.519368942259421E-12, 2.5788737888224983E-12, 1.4826809445476827E-12, 1.189772381806464E-12, 2.578864062834876E-12
240, Flight6, LOWRISK3, 0.9999999998558468, 4.262084508304249E-11, 4.2620742545383E-11, 2.5915870016158017E-11, 1.4526159609374265E-11, 8.251532304963925E-12, 6.603097664453195E-12, 1.452606650244351E-11
240, Flight6, LOWRISK4, 0.999999999804613, 5.6656712093151526E-11, 5.665625231163754E-11, 3.4492339430265946E-11, 1.934870749815689E-11, 1.0995728077962427E-11, 8.800087563216813E-12, 1.934856548995977E-11
240, Flight7, SELECTEE, 0.3333333333079565, 0.37439520095705925, 0.292271465579723, 8.818509889085496E-11, 2.9384716093952106E-11, 1.064467792855026E-11, 8.573780411133165E-12, 2.938409179585324E-11
240, Flight7, UNKNOWN, 1.0000000000012337, 4.1112651935682484E-12, 2.7658938781324395E-12, 1.1252819377693841E-12, 5.719235750831911E-13, 2.9821436391991014E-13, 2.332237632900851E-13, 5.719282011257377E-13
240, Flight7, LOWRISK1, 0.9999999999912755, 6.2344188268877075E-12, 6.091491885814573E-12, 2.448456894598825E-12, 1.5809527133860544E-12, 9.403148051381814E-13, 7.589751080450072E-13, 1.5809661495509587E-12
240, Flight7, LOWRISK2, 0.9999999999481376, 1.7351119102999987E-11, 1.7350162662338E-11, 1.0450206353449235E-11, 5.8341649967511725E-12, 3.3080265305160026E-12, 2.645970305618296E-12, 5.8341591786946525E-12
240, Flight7, LOWRISK3, 0.9999999999412873, 1.9221739235503233E-11, 1.9221332314735647E-11, 1.1603553678410242E-11, 6.481130714920455E-12, 3.675259363787353E-12, 2.939765650103995E-12, 6.4811196981204106E-12
240, Flight7, LOWRISK4, 0.9999999999217427, 2.4570489347316877E-11, 2.4570551717096183E-11, 1.4881991333368037E-11, 8.322866038009704E-12, 4.722258146375601E-12, 3.7777379551043135E-12, 8.322836460581814E-12
240, Flight8, SELECTEE, 4.896572428829578E-12, 0.05358834144014293, 0.04617063492329789, 0.4614726464980163, 0.26379826687352337, 5.380497072693858E-12, 5.380443309438963E-12, 0.17497011026027334
240, Flight8, UNKNOWN, 0.9399886906862689, 0.04328325684782084, 0.016728052469968325, 3.637263206368252E-12, 1.2117956555042858E-12, 4.389625402192452E-13, 3.5356224995836354E-13, 1.2117682120807254E-12
240, Flight8, LOWRISK1, 0.666666666654835, 0.28554552703516445, 0.047787806307344874, 7.200516342954453E-12, 2.3988812798040997E-12, 8.689682957031222E-13, 6.999103660345163E-13, 2.398826715868497E-12
240, Flight8, LOWRISK2, 0.5000000000486166, 0.3026128342021141, 0.19738716567709305, 4.4094010068125957E-11, 1.4692386293027136E-11, 5.322366003280812E-12, 4.286901313680624E-12, 1.469207369916217E-11
240, Flight8, LOWRISK3, 0.6666666665008331, 0.1705717744134366, 0.16276155843239315, 3.524279019781602E-10, 1.1747973609527205E-10, 4.257193871929405E-11, 3.42896643600271E-11, 1.1747910757894808E-10
240, Flight8, LOWRISK4, 0.9999999999412863, 1.9221978847000765E-11, 1.922154382953278E-11, 1.1604188933404112E-11, 6.481242164268955E-12, 3.675120866674951E-12, 2.9396955756712695E-12, 6.481231639037444E-12
240, Flight9, SELECTEE, 2.796851366874997E-11, 0.5718208155378899, 0.42817918415855705, 1.8914177563126382E-10, 4.047693299971222E-11, 8.851530301926543E-12, 7.550842505236196E-12, 4.047476864349551E-11
240, Flight9, UNKNOWN, 0.9999999999992355, 4.303291408537535E-12, 3.6255630635528364E-12, 1.2048697300305037E-12, 8.39825076727005E-13, 4.798206589590148E-13, 3.8247176957812245E-13, 8.398634989766685E-13
240, Flight9, LOWRISK1, 0.9999999999958322, 5.167458955071954E-12, 4.844293915831609E-12, 1.5412447979577896E-12, 1.1431933829674188E-12, 6.861607842893704E-13, 5.534821414617949E-13, 1.1432328465489851E-12
240, Flight9, LOWRISK2, 0.9999999999839788, 7.907004598415543E-12, 7.859161746529178E-12, 4.045775083215679E-12, 2.340240033196651E-12, 1.3530443174223322E-12, 1.0869934404775606E-12, 2.3402312416707976E-12
240, Flight9, LOWRISK3, 0.999999999921742, 2.4570785122674607E-11, 2.4570848542341754E-11, 1.4882033246164005E-11, 8.3229161092388E-12, 4.722281695476154E-12, 3.777755915799053E-12, 8.32288669441171E-12
240, Flight9, LOWRISK4, 0.9999999999217422, 2.4570631747407522E-11, 2.457069545220227E-11, 1.4882075304034525E-11, 8.322903225388476E-12, 4.722269789677638E-12, 3.777746246989949E-12, 8.322873578659829E-12
