RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.6793403570694886, 9619.789287915342, 3564.1319311726343, 0.7500000000245656, 7499.999999263033, 2778.749999726954
SELECTEE, 240, Flight2, 0.5190105355848553, 9619.789288302893, 3564.1319313162217, 0.750000000007882, 4999.999999842359, 1852.499999941594
SELECTEE, 240, Flight3, 0.8396701785300498, 9619.789288197013, 3564.1319312769933, 0.839670178659557, 9619.789280426583, 3564.131928398049
SELECTEE, 240, Flight4, 0.8625744387388734, 9619.789288278862, 3564.131931307318, 0.8625744387824716, 9619.789285226985, 3564.131930176598
SELECTEE, 240, Flight5, 0.8396701785284432, 9619.78928829341, 3564.1319313127083, 0.8396701785771697, 9619.789285369816, 3564.131930229517
SELECTEE, 240, Flight6, 0.7595052677921624, 9619.789288313503, 3564.131931320153, 0.7595052678602251, 9619.789285590996, 3564.1319303114637
SELECTEE, 240, Flight7, 0.6793403570617085, 9619.789288148746, 3564.1319312591104, 0.7500000000128972, 7499.999999613083, 2778.7499998566473
SELECTEE, 240, Flight8, 0.8931134523529233, 9619.789288236905, 3564.1319312917735, 0.8931134523963085, 9619.789284332239, 3564.1319298450944
SELECTEE, 240, Flight9, 0.8076042142342691, 9619.789288286545, 3564.131931310165, 0.8076042143127421, 9619.789284362894, 3564.131929856452
SELECTEE, 240, Flight10, 0.7595052677921624, 9619.789288313503, 3564.131931320153, 0.7595052678602251, 9619.789285590996, 3564.1319303114637
SELECTEE, 240, Flight11, 0.25000000002638095, 7499.999999736191, 2778.749999902259, 0.7500000000038991, 2499.999999961009, 926.2499999855538
SELECTEE, 240, Flight12, 0.7595052677921624, 9619.789288313503, 3564.131931320153, 0.7595052678602251, 9619.789285590996, 3564.1319303114637
SELECTEE, 240, Flight13, 0.6793403570617085, 9619.789288148746, 3564.1319312591104, 0.7500000000128972, 7499.999999613083, 2778.7499998566473
SELECTEE, 240, Flight14, 0.8076042142338299, 9619.789288308506, 3564.131931318301, 0.8076042142907107, 9619.789285464463, 3564.131930264584
SELECTEE, 240, Flight15, 0.8625744387399396, 9619.78928820423, 3564.1319312796672, 0.862574438836828, 9619.789281422036, 3564.1319287668643
SELECTEE, 240, Flight16, 0.8625744387388734, 9619.789288278862, 3564.131931307318, 0.8625744387824716, 9619.789285226985, 3564.131930176598
SELECTEE, 240, Flight17, 0.6793403570643002, 9619.789288070995, 3564.1319312303035, 0.7500000000167872, 7499.999999496383, 2778.74999981341
SELECTEE, 240, Flight18, 0.8625744387395557, 9619.789288231097, 3564.131931289621, 0.8625744388172861, 9619.78928278997, 3564.131929273684
SELECTEE, 240, Flight19, 0.8931134523536037, 9619.789288175663, 3564.1319312690835, 0.8931134524307982, 9619.78928122816, 3564.1319286950334
SELECTEE, 240, Flight20, 0.8396701785313331, 9619.789288120015, 3564.1319312484657, 0.8396701787245306, 9619.789276528161, 3564.131926953684
SELECTEE, 240, Flight21, 0.679340357058377, 9619.789288248689, 3564.131931296139, 0.7500000000078927, 7499.999999763219, 2778.749999912273
SELECTEE, 240, Flight22, 0.8076042142336934, 9619.789288315327, 3564.1319313208287, 0.8076042142837245, 9619.789285813773, 3564.1319303940027
SELECTEE, 240, Flight23, 0.5190105355848553, 9619.789288302893, 3564.1319313162217, 0.750000000007882, 4999.999999842359, 1852.499999941594
SELECTEE, 240, Flight24, 0.893113452354624, 9619.789288083837, 3564.1319312350615, 0.8931134524823967, 9619.789276584297, 3564.131926974482
SELECTEE, 240, Flight25, 0.5190105355842964, 9619.789288314072, 3564.1319313203635, 0.7500000000070497, 4999.9999998590065, 1852.4999999477618
SELECTEE, 240, Flight26, 0.8396701785290231, 9619.789288258611, 3564.1319312998153, 0.839670178607055, 9619.789283576703, 3564.131929565169
SELECTEE, 240, Flight27, 0.8396701785284432, 9619.78928829341, 3564.1319313127083, 0.8396701785771697, 9619.789285369816, 3564.131930229517
SELECTEE, 240, Flight28, 0.8931134523597115, 9619.789287625963, 3564.1319310654194, 0.8931134527432774, 9619.789253105038, 3564.131918275417
SELECTEE, 240, Flight29, 0.5190105355842964, 9619.789288314072, 3564.1319313203635, 0.7500000000070497, 4999.9999998590065, 1852.4999999477618
SELECTEE, 240, Flight30, 0.6793403570694886, 9619.789287915342, 3564.1319311726343, 0.7500000000245656, 7499.999999263033, 2778.749999726954
SELECTEE, 240, Flight31, 0.6793403570578218, 9619.789288265345, 3564.1319313023105, 0.7500000000070581, 7499.999999788256, 2778.749999921549
SELECTEE, 240, Flight32, 0.8931134523530297, 9619.789288227323, 3564.131931288223, 0.8931134524017087, 9619.789283846218, 3564.1319296650236
SELECTEE, 240, Flight33, 0.5190105356119611, 9619.789287760777, 3564.131931115368, 0.7500000000476359, 4999.9999990472825, 1852.499999647018
SELECTEE, 240, Flight34, 0.8797526339035766, 9619.789287713871, 3564.1319310979893, 0.8797526342867208, 9619.789257062337, 3564.131919741596
SELECTEE, 240, Flight35, 0.8076042142336934, 9619.789288315327, 3564.1319313208287, 0.8076042142837245, 9619.789285813773, 3564.1319303940027
