TimeWindow, Flight, RiskCategory, O17, O18, O19, O20, O21, O22, O23, O24
240, Flight1, SELECTEE, 1.993874612974837E-9, 0.5379138281494917, 0.4620861581594357, 6.471542007443856E-9, 5.751783021256793E-10, 3.6591602644121863E-9, 5.402766658777943E-10, 5.747562216362622E-10
240, Flight1, UNKNOWN, 1.0000000000196738, 2.9296142303915186E-11, 2.9294996244896435E-11, 1.4829391188881212E-11, 5.269589544759376E-12, 1.4819666775382092E-11, 5.268187440586514E-12, 5.263907696481784E-12
240, Flight1, LOWRISK1, 0.9999999999381797, 4.129771323410595E-11, 4.123568974590728E-11, 2.964052233096751E-11, 1.4582706668631025E-11, 2.963143514173551E-11, 1.4579009301635698E-11, 1.4568870954315793E-11
240, Flight1, LOWRISK2, 0.9999999996038607, 1.1216046219992944E-10, 1.119040163454251E-10, 8.337771199680549E-11, 4.303643709934706E-11, 8.335502140942629E-11, 4.3028607847888804E-11, 4.2992716063117147E-11
240, Flight1, LOWRISK3, 0.9999999992691715, 1.83606450595535E-10, 1.8321019744019232E-10, 1.3708166834805546E-10, 7.12138515539736E-11, 1.3707627400859483E-10, 7.121035976782198E-11, 7.114533697076462E-11
240, Flight1, LOWRISK4, 0.9999999991018703, 2.193265841278251E-10, 2.188754825986773E-10, 1.6391625468107708E-10, 8.529123489755336E-11, 1.6392987334006845E-10, 8.529340778044071E-11, 8.521214462557332E-11
240, Flight2, SELECTEE, 0.2500000009177219, 0.4582926908293225, 0.291707306262265, 8.458144694285372E-10, 1.4057465027271183E-10, 8.470589954786536E-10, 1.4058162124664912E-10, 1.4037648818071846E-10
240, Flight2, UNKNOWN, 1.0000000000206217, 2.958927110196042E-11, 2.958947618107337E-11, 1.4444747181880765E-11, 5.014211530950311E-12, 1.443411511409816E-11, 5.013109949031284E-12, 5.008768541580354E-12
240, Flight2, LOWRISK1, 0.9999999999584782, 3.71750306424667E-11, 3.7128739907066467E-11, 2.6346489935007794E-11, 1.2754073189724669E-11, 2.6339694069336302E-11, 1.2750967431290495E-11, 1.274227357363988E-11
240, Flight2, LOWRISK2, 0.999999999840044, 6.188065933950237E-11, 6.175162920487467E-11, 4.5447553387461304E-11, 2.3062586416688743E-11, 4.543243296968855E-11, 2.305704168307866E-11, 2.303947852465493E-11
240, Flight2, LOWRISK3, 0.9999999992692539, 1.8358582637062894E-10, 1.8319233568454487E-10, 1.3706586488208526E-10, 7.120823716380212E-11, 1.370635696280127E-10, 7.120562960238527E-11, 7.114012214471556E-11
240, Flight2, LOWRISK4, 0.9999999995482457, 1.2402406252946573E-10, 1.2374573594872564E-10, 9.229849212519001E-11, 4.772365980437228E-11, 9.228356437982317E-11, 4.771795396214834E-11, 4.7676263522578614E-11
240, Flight3, SELECTEE, 9.323406679037757E-11, 1.2987650025850198E-9, 1.295641285445757E-9, 0.39833173086365126, 0.22012256239165165, 0.10166826559736455, 0.09241632103830323, 0.18746111754510458
240, Flight3, UNKNOWN, 1.0000000000223712, 3.035629212177399E-11, 3.0356226540094377E-11, 1.3595271575414067E-11, 4.48716177273404E-12, 1.3580905879997323E-11, 4.486350104739815E-12, 4.48202404691506E-12
240, Flight3, LOWRISK1, 0.9999999999331574, 4.2334762318585795E-11, 4.226607477010526E-11, 3.045377574525536E-11, 1.5026487847413234E-11, 3.044280486773415E-11, 1.5022227448180295E-11, 1.5011823707235217E-11
240, Flight3, LOWRISK2, 0.9999999995238023, 1.6090343890747603E-10, 1.6038454270397045E-10, 9.172847238441633E-11, 3.17473799906286E-11, 9.17004215567077E-11, 3.173985836811796E-11, 3.17092793480454E-11
240, Flight3, LOWRISK3, 0.9999999994719596, 1.437852786966455E-10, 1.4343634487592668E-10, 1.0469628892858055E-10, 5.1744885125677586E-11, 1.0466672970076583E-10, 5.173551809857748E-11, 5.169098569035802E-11
240, Flight3, LOWRISK4, 0.999999999548204, 1.2403430452675064E-10, 1.237551614517143E-10, 9.230673716174647E-11, 4.772640708465486E-11, 9.228985475959517E-11, 4.772014866209671E-11, 4.767887832801154E-11
240, Flight4, SELECTEE, 3.120583060984512E-11, 4.350246528633124E-10, 4.325016709166104E-10, 0.2933149485538803, 0.3395130848266427, 0.06382790803941618, 0.08747643940770601, 0.2158676183973381
240, Flight4, UNKNOWN, 0.9999999999997302, 2.96967534609855E-11, 2.968211658041441E-11, 1.9439459946541464E-11, 8.581176294330884E-12, 1.9434558590206316E-11, 8.578171873768331E-12, 8.573035907993985E-12
240, Flight4, LOWRISK1, 0.8563720826478234, 0.089473678375923, 0.054154238641032366, 1.8350691049526502E-10, 3.063938203555189E-11, 1.8355136213061164E-10, 3.0636047527908434E-11, 3.0602935690572495E-11
240, Flight4, LOWRISK2, 0.7857142854761667, 0.12102709601742198, 0.09325861715272958, 5.911670875968664E-10, 9.834604725686552E-11, 5.91336531241638E-10, 9.833628380275494E-11, 9.8211316507478E-11
240, Flight4, LOWRISK3, 0.7857142860170051, 0.12865603214406723, 0.08562968012640693, 7.34799850222846E-10, 1.2223303162153813E-10, 7.348455400260226E-10, 1.2222838602141967E-10, 1.2212937313599337E-10
240, Flight4, LOWRISK4, 0.9999999995482046, 1.2403423702278068E-10, 1.237551638794571E-10, 9.230684689262945E-11, 4.772626793211886E-11, 9.228970366611716E-11, 4.771991493452286E-11, 4.767876382532547E-11
240, Flight5, SELECTEE, 3.616033351268467E-11, 4.917098947392957E-10, 4.886466941405651E-10, 0.40155004333445926, 0.23432906138720033, 0.09844995604959547, 0.10477777811527471, 0.16089316022066893
240, Flight5, UNKNOWN, 1.0000000000228562, 3.0632922878941125E-11, 3.0632690361501144E-11, 1.3317673723002164E-11, 4.3265246056368545E-12, 1.3302340612386528E-11, 4.325799809507362E-12, 4.32148638597073E-12
240, Flight5, LOWRISK1, 0.9999999999837103, 3.231986892015846E-11, 3.229256213990218E-11, 2.2195853772053663E-11, 1.0339514131186127E-11, 2.2190601367461404E-11, 1.0336668035107583E-11, 1.032998931551685E-11
240, Flight5, LOWRISK2, 0.9999999994888782, 1.5881738558112717E-10, 1.5845687741250545E-10, 1.0008829396789647E-10, 3.9150754560580266E-11, 1.0006954948828808E-10, 3.914392633309224E-11, 3.9110600150183996E-11
240, Flight5, LOWRISK3, 0.999999999151755, 2.139526521971366E-10, 2.135023496305157E-10, 1.561697865180512E-10, 7.742150711609205E-11, 1.5615209596894913E-10, 7.741448758926264E-11, 7.734772190213405E-11
240, Flight5, LOWRISK4, 0.9999999993888212, 1.580571215371732E-10, 1.577101331219196E-10, 1.178825596496734E-10, 6.114542822744391E-11, 1.1787227543269715E-10, 6.114070940716272E-11, 6.108588993410128E-11
240, Flight6, SELECTEE, 1.5860836427960932E-10, 2.4855987303487047E-9, 2.461907105710928E-9, 0.6826906212444399, 6.562055531800389E-10, 0.3173093717993059, 6.59636595673385E-10, 6.580131918449042E-10
240, Flight6, UNKNOWN, 1.0000000000169336, 2.8772221500462763E-11, 2.876773531909105E-11, 1.5751527236477408E-11, 5.91834159152091E-12, 1.574378569099683E-11, 5.91631049816611E-12, 5.912158975515034E-12
240, Flight6, LOWRISK1, 0.9999999999428073, 4.034967768231065E-11, 4.029103886704025E-11, 2.889153981251392E-11, 1.417017956745339E-11, 2.888253102761052E-11, 1.4166474142406351E-11, 1.4156745416566062E-11
240, Flight6, LOWRISK2, 0.9999999998751716, 5.4457152728383675E-11, 5.434937679409862E-11, 3.979973957536708E-11, 2.005932761002109E-11, 3.9785107220872783E-11, 2.0053987233231835E-11, 2.0039288644226713E-11
240, Flight6, LOWRISK3, 0.9999999988503273, 2.730563500787937E-10, 2.725084660783524E-10, 2.0427932758959017E-10, 1.0644515449810221E-10, 2.0430132288610413E-10, 1.0644950840141434E-10, 1.0634790670179565E-10
240, Flight6, LOWRISK4, 0.9999999984325931, 3.6223408668642667E-10, 3.6158663763578677E-10, 2.712672495076529E-10, 1.4159241689037527E-10, 2.713516779433652E-10, 1.416171435257501E-10, 1.414733279060101E-10
240, Flight7, SELECTEE, 1.2080556892621705E-9, 0.5740786810201559, 0.425921312116382, 3.1432171938236725E-9, 2.8538803437233713E-10, 1.796718265546433E-9, 2.6873612852700337E-10, 2.8506232130243E-10
240, Flight7, UNKNOWN, 1.0000000000215277, 2.994389092001893E-11, 2.994447279119285E-11, 1.4031560319078326E-11, 4.7514924240703235E-12, 1.401952261539342E-11, 4.7505655707853345E-12, 4.74619025159012E-12
