TimeWindow, Flight, RiskCategory, O345, O346, O347, O348, O349, O350, O351, O352
240, Flight1, SELECTEE, 0.3333333352243591, 0.3509265276313412, 0.31574010097784294, 1.8409790283767667E-8, 6.301205883732485E-9, 3.3061742688429647E-9, 2.459961526764502E-9, 6.294687056431021E-9
240, Flight1, UNKNOWN, 0.9999999998973134, 1.4117726086706115E-10, 2.605143513763752E-10, 1.0484756597716703E-10, 6.120289401040761E-11, 4.526789014096417E-11, 3.386324023395275E-11, 6.117582343628836E-11
240, Flight1, LOWRISK1, 0.9999999984359295, 5.84906335814233E-10, 5.808038676534228E-10, 3.455346364659093E-10, 1.9834194739870274E-10, 1.4875370692974363E-10, 1.1282575255141792E-10, 1.9826669278581955E-10
240, Flight1, LOWRISK2, 0.9999999937171286, 1.8440993399802596E-9, 1.8419608949204059E-9, 1.1182945221812986E-9, 6.302995989298521E-10, 4.69363099554743E-10, 3.542962972777819E-10, 6.299197958055006E-10
240, Flight1, LOWRISK3, 0.9999999891403557, 3.0677974217487555E-9, 3.0630559486418326E-9, 1.8621708371535383E-9, 1.0500265972388708E-9, 7.821833801330136E-10, 5.90423401846787E-10, 1.049348875785282E-9
240, Flight1, LOWRISK4, 0.9999999868649412, 3.675045987640594E-9, 3.669182985466742E-9, 2.23215535666986E-9, 1.2591975292977267E-9, 9.381996160732182E-10, 7.082575110176916E-10, 1.258382037720638E-9
240, Flight2, SELECTEE, 0.7500000013994835, 0.14241494620199827, 0.10758504247446933, 5.2772518044362605E-9, 1.802008040380243E-9, 9.465236311360465E-10, 7.03540433715296E-10, 1.8000869484369494E-9
240, Flight2, UNKNOWN, 0.9999999999213359, 1.2496566474068284E-10, 2.654752000585565E-10, 1.0163218627438713E-10, 5.844073578384728E-11, 4.302017482551347E-11, 3.207904644853401E-11, 5.841329561038472E-11
240, Flight2, LOWRISK1, 0.9999999987457278, 5.050250407734231E-10, 4.99166968378991E-10, 2.924759234885185E-10, 1.6942691321707502E-10, 1.2735275444816894E-10, 9.682055115277927E-11, 1.6936646094281297E-10
240, Flight2, LOWRISK2, 0.9999999970105184, 9.614709393833292E-10, 9.605142632949263E-10, 5.823683501249544E-10, 3.295339689592802E-10, 2.4583400576259277E-10, 1.8574251342591653E-10, 3.293798062872508E-10
