TimeWindow, Flight, RiskCategory, O329, O330, O331, O332, O333, O334, O335, O336
240, Flight1, SELECTEE, 0.33333333365310436, 0.35274412653383697, 0.3139225304441387, 4.785566474971979E-9, 1.6232701032386255E-9, 8.915680820828159E-10, 6.541722782591903E-10, 1.6229344899057753E-9
240, Flight1, UNKNOWN, 0.9999999999900487, 5.5212092646967214E-11, 7.506791157279846E-11, 3.323721967013029E-11, 1.6708520429738702E-11, 1.2479868905962625E-11, 9.128775431983277E-12, 1.6708329963831468E-11
240, Flight1, LOWRISK1, 0.9999999996157822, 1.6082904413691002E-10, 1.6087092222489698E-10, 9.514206124085293E-11, 5.2723368518741854E-11, 4.037417124842574E-11, 3.0150140408698674E-11, 5.271966065058894E-11
240, Flight1, LOWRISK2, 0.9999999984271237, 4.765460828449453E-10, 4.764752756153492E-10, 2.878145136424614E-10, 1.6164110387491366E-10, 1.2436106531572198E-10, 9.30070503518716E-11, 1.6162256140519314E-10
240, Flight1, LOWRISK3, 0.999999997257298, 7.87680219675569E-10, 7.874888379421262E-10, 4.772049058547064E-10, 2.6863862983904147E-10, 2.0688608241898642E-10, 1.5479097261721747E-10, 2.686036669114273E-10
240, Flight1, LOWRISK4, 0.9999999966725814, 9.431948554338088E-10, 9.429486930792047E-10, 5.718613971126713E-10, 3.221200383865203E-10, 2.4813312368736824E-10, 1.8567440819115033E-10, 3.220774806563703E-10
240, Flight2, SELECTEE, 0.7500000000586036, 0.14379021424183733, 0.1062097831728516, 1.3666411795139473E-9, 4.63588851317695E-10, 2.5469919814159096E-10, 1.8686054711283754E-10, 4.6350909507531866E-10
240, Flight2, UNKNOWN, 0.9999999999959812, 5.312097005120534E-11, 7.526220871623199E-11, 3.194294322835796E-11, 1.5902181972690148E-11, 1.1841119605204334E-11, 8.638758754477221E-12, 1.5901882368124836E-11
240, Flight2, LOWRISK1, 0.9999999996943194, 1.3995910872783253E-10, 1.401297719711474E-10, 8.239921514450783E-11, 4.549318738240186E-11, 3.481348844256206E-11, 2.598692154642559E-11, 4.5490347054818864E-11
240, Flight2, LOWRISK2, 0.9999999992583065, 2.5566155117689024E-10, 2.55619051935653E-10, 1.5315716152328958E-10, 8.555199182985902E-11, 6.567204428658995E-11, 4.9078554934358546E-11, 8.554451625410487E-11
240, Flight2, LOWRISK3, 0.9999999972574153, 7.876412610198282E-10, 7.874568466017823E-10, 4.771859423777548E-10, 2.686306335786758E-10, 2.0687867031289932E-10, 1.5478679123734707E-10, 2.6859608552726345E-10
240, Flight2, LOWRISK4, 0.9999999982322102, 5.283799232370232E-10, 5.282943523708496E-10, 3.19369308843003E-10, 1.794710293306085E-10, 1.381134429638206E-10, 1.0330318278679322E-10, 1.794499637749365E-10
240, Flight3, SELECTEE, 4.111758025446941E-10, 0.278987677450171, 0.23681881784705136, 0.3929569198986627, 0.046506124211359065, 7.280233625668609E-10, 7.306664772226674E-10, 0.044730458931481705
240, Flight3, UNKNOWN, 1.0000000000068803, 4.8599350845775424E-11, 7.697244712326165E-11, 2.9384460926514925E-11, 1.4274597738895726E-11, 1.0552804328513893E-11, 7.653351586466857E-12, 1.4274131522967053E-11
240, Flight3, LOWRISK1, 0.9999999995969825, 1.6579501005176213E-10, 1.6583558488632897E-10, 9.821889946810057E-11, 5.445586263200274E-11, 4.1704317933331543E-11, 3.114757597992069E-11, 5.4451766502500346E-11
240, Flight3, LOWRISK2, 0.999999999333081, 2.4035712944740594E-10, 2.4033818910620045E-10, 1.398902798983531E-10, 7.679268605261926E-11, 5.802985879593718E-11, 4.331226182469598E-11, 7.679003392108223E-11
240, Flight3, LOWRISK3, 0.9999999982312813, 5.286716586902775E-10, 5.285662691258912E-10, 3.195274111032683E-10, 1.7953779750670827E-10, 1.3815989801239657E-10, 1.0333205810578904E-10, 1.795151229173833E-10
240, Flight3, LOWRISK4, 0.9999999982320246, 5.284401626126184E-10, 5.283481744552778E-10, 3.1940043008227046E-10, 1.79483744101813E-10, 1.3812315469156625E-10, 1.0330886959798287E-10, 1.7946223822737528E-10
240, Flight4, SELECTEE, 1.362943601189836E-10, 0.08162394441033105, 0.07113440919052909, 0.6994338971485106, 0.08140041824877058, 2.433234159192668E-10, 2.4374970920899134E-10, 0.06640733058708274
240, Flight4, UNKNOWN, 0.9999999998757072, 9.079318332344428E-11, 9.3313328959687E-11, 5.322088194754554E-11, 2.8697648522052585E-11, 2.1882573120819867E-11, 1.6279473709043815E-11, 2.8696985687479746E-11
240, Flight4, LOWRISK1, 0.9999999992926986, 2.8580313991948877E-10, 2.8581328243023627E-10, 1.3402717347857423E-10, 6.578221113139848E-11, 4.5185538078850337E-11, 3.350305034357807E-11, 6.577864880815773E-11
240, Flight4, LOWRISK2, 0.7857142893771047, 0.11799826040592407, 0.09628744850948143, 9.57587540104185E-10, 3.2467388317449667E-10, 1.7836722305164405E-10, 1.308484452845352E-10, 3.246041934976583E-10
240, Flight4, LOWRISK3, 0.9999999927515376, 2.824639765705922E-9, 2.855653270737996E-9, 7.737472262043063E-10, 3.263838820453713E-10, 2.0157125931239894E-10, 1.4864665708096935E-10, 3.2641169278930673E-10
240, Flight4, LOWRISK4, 0.999999998231925, 5.284718761772521E-10, 5.283779363554913E-10, 3.194187366906547E-10, 1.7949074302382326E-10, 1.3812666890489248E-10, 1.0331125532516771E-10, 1.794690968626114E-10
240, Flight5, SELECTEE, 1.5222633142142547E-10, 0.26572539006061097, 0.17437959551880786, 0.5065091871270854, 0.027355163869963818, 2.7364170662325013E-10, 2.753389109782643E-10, 0.026030662930916295
240, Flight5, UNKNOWN, 1.000000000009848, 4.7445212060149256E-11, 7.757306678896745E-11, 2.8624902591236012E-11, 1.378644571853793E-11, 1.0167973785847805E-11, 7.35963635230144E-12, 1.3785905997941093E-11
240, Flight5, LOWRISK1, 0.9999999997995276, 1.1172399454514301E-10, 1.1257166380137743E-10, 6.543522221193415E-11, 3.5793233557564024E-11, 2.7353095208322078E-11, 2.039522311853951E-11, 3.579159103320553E-11
240, Flight5, LOWRISK2, 0.9999999990351539, 3.193340518033123E-10, 3.1928761096727124E-10, 1.8825925699964448E-10, 1.0416593880988947E-10, 7.912183432873356E-11, 5.911108083333925E-11, 1.0415766931712871E-10
