TimeWindow, Flight, RiskCategory, O377, O378, O379, O380, O381, O382, O383, O384
240, Flight1, SELECTEE, 0.3333333330111145, 0.35338732247996457, 0.31327934119802536, 2.2151253756460534E-9, 7.374008558842048E-10, 1.6798586023822506E-10, 1.4582608346562653E-10, 7.373934298434892E-10
240, Flight1, UNKNOWN, 1.0000000001569207, 2.416600730322612E-10, 2.42169831024052E-10, 2.7150514693850776E-11, 9.740783126851577E-12, 2.969298222779104E-12, 2.4843666821239245E-12, 9.740752534717114E-12
240, Flight1, LOWRISK1, 1.0000000001025129, 2.1899522887407013E-10, 2.1909692166103428E-10, 7.227404105334759E-11, 3.069526460604252E-11, 1.0082767791776354E-11, 8.483690798080326E-12, 3.06952689010404E-11
240, Flight1, LOWRISK2, 0.9999999997672284, 2.8026801826875236E-10, 2.8026481311813967E-10, 1.5216204594056123E-10, 7.932417807342973E-11, 2.9337389077021886E-11, 2.4927152776272785E-11, 7.932376397572855E-11
240, Flight1, LOWRISK3, 0.9999999993052149, 4.0543550559699205E-10, 4.054304678921929E-10, 2.3415214086634744E-10, 1.2674091725447118E-10, 4.8130338077838E-11, 4.099156441965128E-11, 1.2674027995727199E-10
240, Flight1, LOWRISK4, 0.9999999990627974, 4.728297568925627E-10, 4.72824487186359E-10, 2.7633674146392306E-10, 1.5072161312413535E-10, 5.755865862761019E-11, 4.9046376650776854E-11, 1.507208722474567E-10
240, Flight2, SELECTEE, 0.7499999993389936, 0.13881117063562995, 0.11118882957422342, 6.32953125582553E-10, 2.1068825317569476E-10, 4.7996386354927E-11, 4.1664791847375724E-11, 2.1068639210682387E-10
240, Flight2, UNKNOWN, 1.0000000001579654, 2.425661873895236E-10, 2.431302195740714E-10, 2.5692884533247858E-11, 9.176507307781766E-12, 2.7923014801500194E-12, 2.335985001131818E-12, 9.176471164326249E-12
240, Flight2, LOWRISK1, 1.0000000001150566, 2.2107957882310988E-10, 2.2121751100995954E-10, 6.541637294472325E-11, 2.6988389217349027E-11, 8.741754029760637E-12, 7.347334960666973E-12, 2.6988383374255518E-11
240, Flight2, LOWRISK2, 1.0000000000295872, 2.2172283614202623E-10, 2.2174422150969538E-10, 9.801862201034283E-11, 4.6121364547704696E-11, 1.5999775069029843E-11, 1.3520963768959262E-11, 4.612122563799493E-11
240, Flight2, LOWRISK3, 0.9999999993052183, 4.054369322314855E-10, 4.054321246975578E-10, 2.3414706722182627E-10, 1.2674020781468524E-10, 4.8130381220175685E-11, 4.099159044234387E-11, 1.267395788585252E-10
240, Flight2, LOWRISK4, 0.9999999996942519, 2.9939525162928515E-10, 2.9939099195281363E-10, 1.6544481075124489E-10, 8.714707767238118E-11, 3.2461000061740443E-11, 2.7598536829431156E-11, 8.714660741515248E-11
240, Flight3, SELECTEE, 1.8466460204270474E-10, 0.2641439446312335, 0.22167332268223028, 0.4379407645613081, 0.03873893917189336, 1.2118405375016544E-10, 1.2115772386332947E-10, 0.03750302921916461
240, Flight3, UNKNOWN, 1.0000000001600178, 2.4446370721859473E-10, 2.450604186110177E-10, 2.2726259381131766E-11, 8.044316956542275E-12, 2.4391589632098232E-12, 2.0400496955524084E-12, 8.044286643160948E-12
