TimeWindow, Flight, RiskCategory, O233, O234, O235, O236, O237, O238, O239, O240
240, Flight1, SELECTEE, 0.3333333333341976, 0.3532515502792936, 0.31341511636739605, 9.697080511784026E-12, 3.2324906695338722E-12, 2.5318376160952057E-12, 1.6633108520217471E-12, 3.232404337042118E-12
240, Flight1, UNKNOWN, 1.000000000000232, 3.923167130637607E-13, 3.764170688949877E-13, 9.993904659677121E-14, 4.0140806986664413E-14, 3.871439053337504E-14, 2.4510059205962507E-14, 4.0140292837982293E-14
240, Flight1, LOWRISK1, 0.9999999999998177, 4.0692503995428696E-13, 4.042639763320636E-13, 2.0928221118895143E-13, 1.1161716897617556E-13, 1.0849058995251952E-13, 7.436901762862303E-14, 1.1161684042425579E-13
240, Flight1, LOWRISK2, 0.9999999999975321, 9.740657664316334E-13, 9.739905959226138E-13, 5.825884235056252E-13, 3.234710952903087E-13, 3.149070623172641E-13, 2.1976988475926782E-13, 3.2347044304479873E-13
240, Flight1, LOWRISK3, 0.999999999995168, 1.5818385178685777E-12, 1.5818495628099951E-12, 9.573992968782068E-13, 5.349846452891942E-13, 5.208823797997068E-13, 3.643436536632725E-13, 5.349789719997442E-13
240, Flight1, LOWRISK4, 0.9999999999939861, 1.8861401297308914E-12, 1.8861468749638785E-12, 1.1445685010323046E-12, 6.406208476413622E-13, 6.237574841842962E-13, 4.3657381987771456E-13, 6.406128405237374E-13
240, Flight2, SELECTEE, 0.7500000000000038, 0.14297391626694517, 0.10702608372847645, 2.772702814700038E-12, 9.23774261269799E-13, 7.23501433626041E-13, 4.752830753610156E-13, 9.237477462260471E-13
240, Flight2, UNKNOWN, 1.0000000000002376, 3.961578246504375E-13, 3.7923460645460464E-13, 9.563040165416562E-14, 3.797777956222339E-14, 3.661851386550566E-14, 2.3125782493384856E-14, 3.7977233788690416E-14
240, Flight2, LOWRISK1, 0.9999999999999283, 3.852878997625065E-13, 3.8174423430907775E-13, 1.8979944694807095E-13, 9.89489635637626E-14, 9.610110263671834E-14, 6.528814952506594E-14, 9.89488386474596E-14
240, Flight2, LOWRISK2, 0.9999999999991915, 5.538169481385484E-13, 5.529929232032171E-13, 3.149822154016937E-13, 1.7289105397351824E-13, 1.6825399465264416E-13, 1.1697690509876472E-13, 1.7289078580032096E-13
