RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.5833333333335333, 12499.999999994001, 4631.249999997777, 0.7500000000026166, 7499.999999921502, 2778.7499999709166
SELECTEE, 240, Flight2, 0.374999999998519, 12500.00000002962, 4631.250000010974, 0.750000000001038, 4999.999999979241, 1852.4999999923086
SELECTEE, 240, Flight3, 0.7916666666664973, 12500.00000001016, 4631.250000003764, 0.8417169500652367, 9496.982996085797, 3518.6322000497876
SELECTEE, 240, Flight4, 0.8214285714283698, 12500.000000014115, 4631.25000000523, 0.9083496715960299, 6415.5229882779095, 2376.9512671569655
SELECTEE, 240, Flight5, 0.7916666666663587, 12500.000000018481, 4631.250000006848, 0.8543331527727344, 8740.010833635939, 3238.1740138621153
SELECTEE, 240, Flight6, 0.6874999999997019, 12500.000000011923, 4631.250000004417, 0.7500000000011429, 9999.999999954285, 3704.9999999830625
SELECTEE, 240, Flight7, 0.5833333333328701, 12500.000000013897, 4631.250000005149, 0.7500000000015115, 7499.999999954656, 2778.7499999832003
SELECTEE, 240, Flight8, 0.8611111111110642, 12500.000000004222, 4631.250000001564, 0.9205336689614123, 7151.969793472892, 2649.8048084817065
SELECTEE, 240, Flight9, 0.7499999999997206, 12500.000000013972, 4631.250000005177, 0.7500000000012075, 12499.999999939626, 4631.249999977631
SELECTEE, 240, Flight10, 0.6874999999997019, 12500.000000011923, 4631.250000004417, 0.7500000000011429, 9999.999999954285, 3704.9999999830625
SELECTEE, 240, Flight11, 0.2500000000021834, 7499.999999978167, 2778.7499999919105, 0.750000000000661, 2499.99999999339, 926.249999997551
SELECTEE, 240, Flight12, 0.6874999999997019, 12500.000000011923, 4631.250000004417, 0.7500000000011429, 9999.999999954285, 3704.9999999830625
SELECTEE, 240, Flight13, 0.5833333333328701, 12500.000000013897, 4631.250000005149, 0.7500000000015115, 7499.999999954656, 2778.7499999832003
SELECTEE, 240, Flight14, 0.7499999999996363, 12500.000000018186, 4631.2500000067375, 0.7500000000007746, 12499.99999996127, 4631.249999985651
SELECTEE, 240, Flight15, 0.8214285714284623, 12500.000000007642, 4631.250000002831, 0.8905769233218217, 7659.615367472481, 2837.887493648554
SELECTEE, 240, Flight16, 0.8214285714283698, 12500.000000014115, 4631.25000000523, 0.9083496715960299, 6415.5229882779095, 2376.9512671569655
SELECTEE, 240, Flight17, 0.5833333333330912, 12500.000000007263, 4631.250000002691, 0.7500000000018799, 7499.999999943602, 2778.749999979105
SELECTEE, 240, Flight18, 0.8214285714284292, 12500.000000009957, 4631.250000003689, 0.8954264227405759, 7320.150408159685, 2712.115726223163
