RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.5833333333403655, 12499.999999789034, 4631.249999921837, 0.7500000000078545, 7499.999999764365, 2778.749999912697
SELECTEE, 240, Flight2, 0.3750000000058196, 12499.999999883608, 4631.249999956877, 0.750000000004594, 4999.99999990812, 1852.4999999659585
SELECTEE, 240, Flight3, 0.7916666666706598, 12499.999999760414, 4631.249999911233, 0.844339635576959, 9339.62186538246, 3460.3299011242016
SELECTEE, 240, Flight4, 0.8214285714322147, 12499.99999974497, 4631.249999905512, 0.9076489738627997, 6464.571829604018, 2395.1238628682886
SELECTEE, 240, Flight5, 0.7916666666703595, 12499.999999778433, 4631.249999917909, 0.8533513738514852, 8798.917568910889, 3259.998959281484
SELECTEE, 240, Flight6, 0.6875000000049324, 12499.999999802705, 4631.249999926902, 0.7500000000048634, 9999.999999805463, 3704.999999927924
SELECTEE, 240, Flight7, 0.5833333333389575, 12499.999999831274, 4631.249999937487, 0.7500000000056094, 7499.999999831718, 2778.7499999376514
SELECTEE, 240, Flight8, 0.861111111114727, 12499.999999674566, 4631.2499998794265, 0.919162804852259, 7275.347563296691, 2695.516272201424
SELECTEE, 240, Flight9, 0.7500000000040844, 12499.99999979578, 4631.249999924336, 0.750000000007321, 12499.999999633948, 4631.249999864378
SELECTEE, 240, Flight10, 0.6875000000049324, 12499.999999802705, 4631.249999926902, 0.7500000000048634, 9999.999999805463, 3704.999999927924
SELECTEE, 240, Flight11, 0.2500000000056608, 7499.999999943392, 2778.7499999790266, 0.7500000000039374, 2499.999999960626, 926.2499999854119
SELECTEE, 240, Flight12, 0.6875000000049324, 12499.999999802705, 4631.249999926902, 0.7500000000048634, 9999.999999805463, 3704.999999927924
SELECTEE, 240, Flight13, 0.5833333333389575, 12499.999999831274, 4631.249999937487, 0.7500000000056094, 7499.999999831718, 2778.7499999376514
