RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.5833333351214433, 12499.999946356702, 4631.249980125158, 0.7500000019589219, 7499.999941232342, 2778.7499782265827
SELECTEE, 240, Flight2, 0.37500000135221806, 12499.999972955638, 4631.249989980064, 0.7500000008641254, 4999.999982717492, 1852.4999935968306
SELECTEE, 240, Flight3, 0.7916666674197317, 12499.9999548161, 4631.249983259365, 0.8407384052548175, 9555.695684710952, 3540.385251185408
SELECTEE, 240, Flight4, 0.8214285720467053, 12499.999956730631, 4631.249983968699, 0.9106223463404273, 6256.435756170091, 2318.009447661019
SELECTEE, 240, Flight5, 0.791666667313462, 12499.999961192278, 4631.249985621739, 0.8491241468649247, 9052.55118810452, 3353.970215192725
SELECTEE, 240, Flight6, 0.6875000010321566, 12499.999958713737, 4631.24998470344, 0.7500000009505566, 9999.999961977735, 3704.999985912751
SELECTEE, 240, Flight7, 0.5833333346268585, 12499.999961194244, 4631.249985622468, 0.7500000012028403, 7499.999963914792, 2778.74998663043
SELECTEE, 240, Flight8, 0.8611111117007658, 12499.999946931077, 4631.249980337964, 0.923140208099585, 6917.381271037353, 2562.889760919339
SELECTEE, 240, Flight9, 0.7500000008067501, 12499.999959662495, 4631.249985054954, 0.750000001750654, 12499.999912467303, 4631.249967569136
SELECTEE, 240, Flight10, 0.6875000010321566, 12499.999958713737, 4631.24998470344, 0.7500000009505566, 9999.999961977735, 3704.999985912751
SELECTEE, 240, Flight11, 0.25000000165462805, 7499.99998345372, 2778.7499938696033, 0.7500000006179527, 2499.9999938204733, 926.2499977104853
SELECTEE, 240, Flight12, 0.6875000010321566, 12499.999958713737, 4631.24998470344, 0.7500000009505566, 9999.999961977735, 3704.999985912751
SELECTEE, 240, Flight13, 0.5833333346268585, 12499.999961194244, 4631.249985622468, 0.7500000012028403, 7499.999963914792, 2778.74998663043
SELECTEE, 240, Flight14, 0.7500000007441957, 12499.999962790214, 4631.249986213775, 0.7500000015242344, 12499.99992378828, 4631.249971763557
SELECTEE, 240, Flight15, 0.8214285721155289, 12499.999951912978, 4631.249982183758, 0.889919225266993, 7705.654231310493, 2854.9448927005374
SELECTEE, 240, Flight16, 0.8214285720467053, 12499.999956730631, 4631.249983968699, 0.9106223463404273, 6256.435756170091, 2318.009447661019
SELECTEE, 240, Flight17, 0.5833333347916834, 12499.9999562495, 4631.24998379044, 0.7500000014569281, 7499.999956292156, 2778.7499838062436
SELECTEE, 240, Flight18, 0.821428572091075, 12499.99995362475, 4631.24998281797, 0.8955671658277635, 7310.298392056553, 2708.465554256953
SELECTEE, 240, Flight19, 0.8611111117436809, 12499.999943068717, 4631.24997890696, 0.914540555108131, 7691.350040268207, 2849.6451899193703
SELECTEE, 240, Flight20, 0.7916666675024241, 12499.999949854555, 4631.249981421112, 0.8374044460440677, 9755.733237355937, 3614.4991644403744
SELECTEE, 240, Flight21, 0.5833333344155335, 12499.999967533995, 4631.249987971345, 0.7500000008735537, 7499.9999737933895, 2778.7499902904506
SELECTEE, 240, Flight22, 0.7500000007265376, 12499.999963673119, 4631.249986540891, 0.750000001484919, 12499.999925754051, 4631.249972491876
SELECTEE, 240, Flight23, 0.37500000135221806, 12499.999972955638, 4631.249989980064, 0.7500000008641254, 4999.999982717492, 1852.4999935968306
SELECTEE, 240, Flight24, 0.8611111118073014, 12499.999937342876, 4631.249976785536, 0.9073015705688168, 8342.85864880649, 3091.0291293828045
SELECTEE, 240, Flight25, 0.37500000131172384, 12499.999973765523, 4631.249990280126, 0.7500000008102813, 4999.999983794374, 1852.4999939958157
SELECTEE, 240, Flight26, 0.791666667352197, 12499.999958868179, 4631.2499847606605, 0.8457279497700505, 9256.32301379697, 3429.4676766117773
SELECTEE, 240, Flight27, 0.791666667313462, 12499.999961192278, 4631.249985621739, 0.8491241468649247, 9052.55118810452, 3353.970215192725
SELECTEE, 240, Flight28, 0.8611111121187369, 12499.999909313678, 4631.249966400717, 0.8978994672592036, 9189.04794667168, 3404.5422642418575
