TimeWindow, Flight, RiskCategory, O169, O170, O171, O172, O173, O174, O175, O176
240, Flight1, SELECTEE, 0.33333333300293777, 0.3510705552485508, 0.3155961052536568, 3.3693087559469925E-9, 1.1250732536724976E-9, 5.932183370693978E-10, 4.39031711385326E-10, 1.1250454783125115E-9
240, Flight1, UNKNOWN, 0.9999999999963382, 4.585840261345032E-11, 5.3398614437576734E-11, 2.3275497344858242E-11, 1.1653712798300883E-11, 8.447378148883601E-12, 6.197137700984944E-12, 1.1653919669037768E-11
240, Flight1, LOWRISK1, 0.9999999997429849, 1.1296121073861541E-10, 1.1301095515167991E-10, 6.661215762074373E-11, 3.6694624743025065E-11, 2.736447795755908E-11, 2.0499742432944484E-11, 3.6694662325069354E-11
240, Flight1, LOWRISK2, 0.9999999989312324, 3.285092098761856E-10, 3.2850728587316967E-10, 1.9914908102346557E-10, 1.1150571763506669E-10, 8.357124778943878E-11, 6.284314743451212E-11, 1.1150479828116595E-10
240, Flight1, LOWRISK3, 0.9999999981287403, 5.421174798616606E-10, 5.42107897777382E-10, 3.299387976235845E-10, 1.8522186291664874E-10, 1.3893566458830584E-10, 1.0454092181690696E-10, 1.8521994858362597E-10
240, Flight1, LOWRISK4, 0.9999999977273117, 6.489943577023257E-10, 6.489811785558307E-10, 3.953540800690027E-10, 2.220856297478434E-10, 1.666211289352251E-10, 1.2539155099994907E-10, 2.2208324858084743E-10
240, Flight2, SELECTEE, 0.7499999991975902, 0.1397411572494548, 0.11025884180921276, 9.627286913669226E-10, 3.2145546914486014E-10, 1.6949387137369926E-10, 1.2543895614269525E-10, 3.214481580382294E-10
240, Flight2, UNKNOWN, 1.000000000000491, 4.456506571724232E-11, 5.334154269277208E-11, 2.2392435295575847E-11, 1.108260075388435E-11, 8.007029875465784E-12, 5.8605536940622304E-12, 1.1082779636723296E-11
240, Flight2, LOWRISK1, 0.9999999997957877, 9.906940634062481E-11, 9.914962556433015E-11, 5.7922801589109476E-11, 3.1765992379041716E-11, 2.3657024866510343E-11, 1.770454269974463E-11, 3.176609816599252E-11
240, Flight2, LOWRISK2, 0.9999999995001561, 1.7725029111675564E-10, 1.7725974177253615E-10, 1.0635161565861243E-10, 5.916344112884138E-11, 4.4252569942103825E-11, 3.3225992831500025E-11, 5.916321168043576E-11
240, Flight2, LOWRISK3, 0.9999999981287434, 5.421166847239262E-10, 5.421075495754069E-10, 3.2993774281432075E-10, 1.8522147606959001E-10, 1.3893551846928303E-10, 1.0454081755899645E-10, 1.8521958747236954E-10
240, Flight2, LOWRISK4, 0.9999999987975504, 3.640843333307106E-10, 3.6408136094075174E-10, 2.209394246511862E-10, 1.237894464965242E-10, 9.279740403474547E-11, 6.979208764873432E-11, 1.2378837156294274E-10
