RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight1, 0.7499999999961916, 7500.000000114252, 2778.75000004233, 0.8166065052672766, 5501.804841981701, 2038.4186939542203
SELECTEE, 240, Flight2, 0.6249999999495829, 7500.000001008342, 2778.750000373591, 0.7751689312675967, 4496.621374648066, 1665.9982193071085
SELECTEE, 240, Flight3, 0.8749999999897655, 7500.000000614069, 2778.7500002275124, 0.8923331099572978, 6460.013402562135, 2393.434965649271
SELECTEE, 240, Flight4, 0.8928571428461506, 7500.000000769459, 2778.7500002850843, 0.902375881040958, 6833.68832713294, 2531.8815252027543
SELECTEE, 240, Flight5, 0.8749999999859381, 7500.000000843712, 2778.750000312595, 0.8874426356554597, 6753.44186067242, 2502.150209379132
SELECTEE, 240, Flight6, 0.8124999999820243, 7500.000000719029, 2778.7500002664, 0.8482529689189469, 6069.8812432421255, 2248.8910006212077
SELECTEE, 240, Flight7, 0.7499999999790046, 7500.000000629863, 2778.7500002333645, 0.8076020006292606, 5771.939981122183, 2138.5037630057686
SELECTEE, 240, Flight8, 0.9166666666601184, 7500.000000589342, 2778.750000218351, 0.9222237496767122, 6999.862529095905, 2593.449067030033
SELECTEE, 240, Flight9, 0.8499999999831765, 7500.000000841173, 2778.7500003116543, 0.8714294069817864, 6428.52965091068, 2381.770235662407
SELECTEE, 240, Flight10, 0.8124999999820243, 7500.000000719029, 2778.7500002664, 0.8482529689189469, 6069.8812432421255, 2248.8910006212077
SELECTEE, 240, Flight11, 0.25000000013289636, 7499.999998671036, 2778.749999507619, 0.7500000000214458, 2499.9999997855416, 926.2499999205431
SELECTEE, 240, Flight12, 0.8124999999820243, 7500.000000719029, 2778.7500002664, 0.8482529689189469, 6069.8812432421255, 2248.8910006212077
SELECTEE, 240, Flight13, 0.7499999999790046, 7500.000000629863, 2778.7500002333645, 0.8076020006292606, 5771.939981122183, 2138.5037630057686
SELECTEE, 240, Flight14, 0.8499999999818542, 7500.000000907292, 2778.7500003361515, 0.8698718216978623, 6506.408915106887, 2410.624503047102
SELECTEE, 240, Flight15, 0.8928571428486224, 7500.000000596433, 2778.7500002209786, 0.904922942284895, 6655.39404005735, 2465.823491841248
SELECTEE, 240, Flight16, 0.8928571428461506, 7500.000000769459, 2778.7500002850843, 0.902375881040958, 6833.68832713294, 2531.8815252027543
SELECTEE, 240, Flight17, 0.7499999999847684, 7500.000000456947, 2778.750000169299, 0.8120529911346683, 5638.41026595995, 2089.0310035381617
SELECTEE, 240, Flight18, 0.8928571428477369, 7500.000000658419, 2778.750000243944, 0.9043305988523563, 6696.858080335056, 2481.185918764138
SELECTEE, 240, Flight19, 0.9166666666616446, 7500.000000451982, 2778.7500001674593, 0.9227766947856466, 6950.097469291805, 2575.0111123726138
SELECTEE, 240, Flight20, 0.8749999999927677, 7500.00000043394, 2778.7500001607746, 0.893644415234722, 6381.335085916678, 2364.284649332129
SELECTEE, 240, Flight21, 0.7499999999715345, 7500.000000853964, 2778.7500003163937, 0.7958384705601934, 6124.845883194198, 2269.2553997234504
SELECTEE, 240, Flight22, 0.8499999999813006, 7500.00000093497, 2778.750000346406, 0.8691974630629641, 6540.126846851796, 2423.11699675859
SELECTEE, 240, Flight23, 0.6249999999495829, 7500.000001008342, 2778.750000373591, 0.7751689312675967, 4496.621374648066, 1665.9982193071085
SELECTEE, 240, Flight24, 0.9166666666638489, 7500.000000253601, 2778.750000093959, 0.9230595324054096, 6924.642083513135, 2565.5798919416166
SELECTEE, 240, Flight25, 0.6249999999482769, 7500.000001034461, 2778.750000383268, 0.7731468917007784, 4537.062165984431, 1680.9815324972317
SELECTEE, 240, Flight26, 0.8749999999873184, 7500.000000760898, 2778.7500002819124, 0.890058843640615, 6596.469381563097, 2443.9919058691275
SELECTEE, 240, Flight27, 0.8749999999859381, 7500.000000843712, 2778.750000312595, 0.8874426356554597, 6753.44186067242, 2502.150209379132
SELECTEE, 240, Flight28, 0.9166666666733024, 7499.999999402781, 2778.7499997787304, 0.9233351588064678, 6899.8357074179, 2556.389129598332
SELECTEE, 240, Flight29, 0.6249999999482769, 7500.000001034461, 2778.750000383268, 0.7731468917007784, 4537.062165984431, 1680.9815324972317
SELECTEE, 240, Flight30, 0.7499999999961916, 7500.000000114252, 2778.75000004233, 0.8166065052672766, 5501.804841981701, 2038.4186939542203
SELECTEE, 240, Flight31, 0.7499999999702828, 7500.000000891517, 2778.750000330307, 0.7924742397186183, 6225.772808441451, 2306.6488255275576
SELECTEE, 240, Flight32, 0.9166666666603601, 7500.000000567589, 2778.750000210292, 0.9223551081750476, 6988.040264245714, 2589.068917903037
SELECTEE, 240, Flight33, 0.6250000000228267, 7499.9999995434655, 2778.749999830854, 0.7925647942427333, 4148.704115145334, 1537.0948746613462
SELECTEE, 240, Flight34, 0.9062500000055524, 7499.999999555805, 2778.7499998354256, 0.9161153783728909, 6710.769730168727, 2486.340185027513
SELECTEE, 240, Flight35, 0.8499999999813006, 7500.00000093497, 2778.750000346406, 0.8691974630629641, 6540.126846851796, 2423.11699675859
SELECTEE, 240, Flight36, 0.8749999999873184, 7500.000000760898, 2778.7500002819124, 0.890058843640615, 6596.469381563097, 2443.9919058691275
SELECTEE, 240, Flight37, 0.9249999999957381, 7500.000000426188, 2778.750000157903, 0.9288169546471259, 7118.304535287412, 2637.331830323986
SELECTEE, 240, Flight38, 0.6249999999472649, 7500.000001054703, 2778.7500003907676, 0.771406955888785, 4571.860882224299, 1693.8744568641025
SELECTEE, 240, Flight39, 0.9250000000068745, 7499.999999312546, 2778.7499997452983, 0.9290345879266195, 7096.541207338048, 2629.2685173187465
SELECTEE, 240, Flight40, 0.8749999999882389, 7500.000000705669, 2778.75000026145, 0.8911421603192683, 6531.470380843903, 2419.909776102666
SELECTEE, 240, Flight41, 0.8499999999831765, 7500.000000841173, 2778.7500003116543, 0.8714294069817864, 6428.52965091068, 2381.770235662407
SELECTEE, 240, Flight42, 0.8499999999972432, 7500.000000137841, 2778.75000005107, 0.8807873219059881, 5960.633904700596, 2208.414861691571
SELECTEE, 240, Flight43, 0.7499999999961916, 7500.000000114252, 2778.75000004233, 0.8166065052672766, 5501.804841981701, 2038.4186939542203
SELECTEE, 240, Flight44, 0.8499999999972432, 7500.000000137841, 2778.75000005107, 0.8807873219059881, 5960.633904700596, 2208.414861691571
